,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_OER
0,10.1016/j.enconman.2020.113628,Peoples R China,Jiangsu Univ,ENERGY CONVERSION AND MANAGEMENT,11.533,2021-01-08,11,NaN,133.0,NaN,"Benefiting from the excellent HER performances, abundant mass transfer of electrons, large surface areas and unique pore sizes of the fabricated Mo2C/C electrocatalysts, Mo2C/C-800 degrees C required geometrical overpotential of 133 mV to deliver a current density of 10 mA cm(-2) in 1.0 M of KOH solution; and further displayed long-term durability process for 300 h","Normal,only alkaline.",0,0,0,C,Mo,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2017.12.008,Peoples R China,Nankai Univ,APPLIED SURFACE SCIENCE,7.392,2018-12-28,23,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apsusc.2017.12.008,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.apcatb.2017.01.048,Peoples R China,Chinese Acad Sci,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2017-06-05,40,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcatb.2017.01.048,NaN,NaN,NaN,Co,Ni,S,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/ja303640s,IL 60208 USA,Northwestern Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,2012-06-27,61,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/ja303640s,NaN,NaN,NaN,Cl,S,None,None,None,None,None,None,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/ic050904r,NC 27599 USA,Univ N Carolina,INORGANIC CHEMISTRY,5.436,2005-10-03,806,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/ic050904r,NaN,NaN,NaN,None,None,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10.1021/acs.inorgchem.0c03741,Peoples R China,Henan Univ,INORGANIC CHEMISTRY,5.436,2021-06-01,14,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acs.inorgchem.0c03741,NaN,NaN,NaN,O,P,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cattod.2014.09.005,Japan,Kyoto Univ,CATALYSIS TODAY,6.562,2015-05-28,36,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cattod.2014.09.005,NaN,NaN,NaN,C,Cl,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apt.2016.07.028,Peoples R China,Lingnan Normal Univ,ADVANCED POWDER TECHNOLOGY,4.969,2016-12-14,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apt.2016.07.028,NaN,NaN,NaN,C,Mo,S,Se,None,None,None,None,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1021/acsami.7b10668,Peoples R China,South China Univ Technol,ACS APPLIED MATERIALS & INTERFACES,10.383,2017-11-03,43,NaN,0.0,NaN,"For our optimal catalyst Co/M-Chlorella-900, its ORR half-wave potential is positively shifted by 40 mV compared to that of a commercial Pt/C catalyst, and the overpotential at 10 mA cm(-2) for the OER is 23 mV lower than that of a commercial IrO2/C catalyst in an alkaline medium","Normal,only alkaline.",1,1,0,C,Co,Li,N,O,None,None,None,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acsanm.1c00266,Peoples R China,Jilin Univ,ACS APPLIED NANO MATERIALS,6.14,2021-06-20,8,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acsanm.1c00266,NaN,NaN,NaN,Au,Pd,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/b718644d,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/b718644d,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acscatal.1c03652,Peoples R China,Univ Sci & Technol China,ACS CATALYSIS,13.7,2022-02-26,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acscatal.1c03652,NaN,NaN,NaN,Bi,C,Cu,O,Sn,Ti,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acssuschemeng.8b02656,Peoples R China,Wuyi Univ,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,2018-12-28,44,NaN,228.5,NaN,"The Co1Ni2Fe1-LDH exhibits remarkable catalytic properties toward oxygen evolution reaction in 1 M KOH, for instance low overpotentials (only requires 240.4 mV on glass carbon electrode, and 228.5 mV on Ni foam to drive 10 mA cm(-2)), a small Tafel slope (38.6 mV dec(-1)), as well as excellent stability (lasts 45 h for 10 mA cm(-2) without deactivation)","Normal,only alkaline.",1,1,0,C,Co,Fe,Ni,None,None,None,None,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acssuschemeng.8b02656,Peoples R China,Wuyi Univ,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,2018-12-28,44,NaN,NaN,NaN,"Surprisingly, a symmetric alkaline electrolyzer constructed with Co1Ni2Fe1-LDH serving as the catalyst for both cathode and anode requires only 1.65 V to drive 10 mA cm(-2)",Error in finding OVP values.10.1021/acssuschemeng.8b02656,NaN,NaN,NaN,C,Co,Fe,Ni,None,None,None,None,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/c9ta12865d,Peoples R China,Guangdong Pharmaceut Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2020-04-09,27,NaN,250.0,NaN,"Impressively, the as-prepared MIL-88A/Ni(OH)(2)-CC catalyst delivers a current density of 10 mA cm(-2) at low overpotentials of 250 mV in 1 M KOH and 352 mV in 0.1 M KOH, exhibiting small Tafel slope values of 36.4 mV dec(-1) in 1 M KOH and 46.1 mV dec(-1) in 0.1 M KOH, respectively","Normal,only alkaline.",1,1,1,C,O,Ru,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.3390/nano11061480,Peoples R China,Nanjing Forestry Univ,NANOMATERIALS,5.719,2021-07-05,10,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/nano11061480,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c1dt11262g,India,Indian Inst Sci,DALTON TRANSACTIONS,4.569,2011-01-01,18,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c1dt11262g,NaN,NaN,NaN,Ce,O,Pd,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1007/s10853-021-05842-0,Peoples R China,Chinese Acad Sci,JOURNAL OF MATERIALS SCIENCE,4.682,2021-10-02,0,NaN,NaN,NaN,"As the result of electrochemical test shown, the NF/MnOx-Ti3C2Tx@TiO2/MoS2 sample performs excellent oxygen evolution performance and possesses a low overpotential of 270 mV with the current density of 10 mA/cm(2)",No pH key word.10.1007/s10853-021-05842-0,NaN,NaN,NaN,C,Mo,O,S,Ti,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,10.1007/s10853-021-05842-0,Peoples R China,Chinese Acad Sci,JOURNAL OF MATERIALS SCIENCE,4.682,2021-10-02,0,NaN,NaN,NaN,The stability of the NF/MnOx-Ti3C2Tx@TiO2/MoS2 sample is evaluated under 10 mA/cm(2) for 42 h and the overpotential maintains unchanged during the whole test,No pH key word.10.1007/s10853-021-05842-0,NaN,NaN,NaN,C,Mo,O,S,Ti,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,10.1016/j.apcata.2021.118152,Japan,Tokyo Inst Technol,APPLIED CATALYSIS A-GENERAL,5.723,2021-05-27,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcata.2021.118152,NaN,NaN,NaN,C,Cu,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/catal11040523,Ghana,Kwame Nkrumah Univ Sci & Technol,CATALYSTS,4.501,2021-04-30,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/catal11040523,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2019.05.147,Peoples R China,State Key Lab Safety & Control Chem,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2019-08-26,7,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2019.05.147,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1088/2053-1591/ab4d70,Peoples R China,Harbin Inst Technol,MATERIALS RESEARCH EXPRESS,2.025,2020-01-03,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1088/2053-1591/ab4d70,NaN,NaN,NaN,C,I,Mo,S,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/c5ra06535f,Peoples R China,Jiangnan Univ,RSC ADVANCES,4.036,2015-08-17,14,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c5ra06535f,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c7ta04814a,Peoples R China,Huaibei Normal Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2017-08-07,74,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c7ta04814a,NaN,NaN,NaN,Cd,Mo,S,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s12274-022-4585-y,Peoples R China,Chinese Acad Sci,NANO RESEARCH,10.269,2022-07-08,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s12274-022-4585-y,NaN,NaN,NaN,C,N,Na,O,Rh,S,None,None,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.fuel.2019.115681,Brazil,Univ Fed Ceara,FUEL,8.035,2019-08-19,22,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.fuel.2019.115681,NaN,NaN,NaN,C,La,O,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsaem.1c04036,India,Indian Inst Technol Kharagpur,ACS APPLIED ENERGY MATERIALS,6.959,2022-07-10,0,NaN,NaN,NaN,"Moreover, a low potential difference (i.e., Delta E) of 0.86 V between the potential for 10 mA cm(-2) OER current density and the ORR half-wave potential for CeO2/NiO-2 makes it an efficient bifunctional oxygen electrocatalyst",No pH key word.10.1021/acsaem.1c04036,NaN,NaN,NaN,Ce,Ni,O,Zn,None,None,None,None,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1016/j.ijhydene.2020.07.009,Peoples R China,Chongqing Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2020-10-30,15,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2020.07.009,NaN,NaN,NaN,Al,Ni,O,S,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/catal12050453,Peoples R China,Chinese Acad Sci,CATALYSTS,4.501,2022-06-10,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/catal12050453,NaN,NaN,NaN,Ag,C,O,None,None,None,None,None,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1016/j.apcatb.2020.119509,Peoples R China,China Univ Petr,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2020-12-07,44,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcatb.2020.119509,NaN,NaN,NaN,Ag,C,Cd,N,Pd,S,None,None,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ccr.2015.03.003,Peoples R China,S China Univ Technol,COORDINATION CHEMISTRY REVIEWS,24.833,2015-10-07,58,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ccr.2015.03.003,NaN,NaN,NaN,Ru,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.cej.2017.09.063,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cej.2017.09.063,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.chemosphere.2021.130828,South Korea,Hanyang Univ,CHEMOSPHERE,8.943,2021-07-17,34,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.chemosphere.2021.130828,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/celc.202200686,NaN,NaN,CHEMELECTROCHEM,4.782,2022-08-29,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/celc.202200686,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.molcata.2004.04.014,Italy,Univ Venice,JOURNAL OF MOLECULAR CATALYSIS A-CHEMICAL,5.008,2004-09-16,45,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.molcata.2004.04.014,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.electacta.2021.138552,Peoples R China,Cent South Univ,ELECTROCHIMICA ACTA,7.336,2021-07-14,9,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.electacta.2021.138552,NaN,NaN,NaN,C,Cu,N,O,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1088/1361-6528/ab6688,Peoples R China,Univ Shanghai Sci & Technol,NANOTECHNOLOGY,3.953,2020-03-31,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1088/1361-6528/ab6688,NaN,NaN,NaN,B,Bi,N,Na,O,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/cnma.202200165,Peoples R China,Fujian Univ Technol,CHEMNANOMAT,3.82,2022-06-26,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/cnma.202200165,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/celc.201900355,Peoples R China,Nanchang Hangkong Univ,CHEMELECTROCHEM,4.782,2019-08-02,14,NaN,NaN,NaN,"RHE at 10mAcm(-2) for the OER, as well as an oxygen electrode activity parameter (Delta E) of 0.802V in alkaline electrolyte",Error in finding OVP values.10.1002/celc.201900355,NaN,NaN,NaN,C,Co,Zn,None,None,None,None,None,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.cattod.2014.03.048,Portugal,Polytech Inst Braganca,CATALYSIS TODAY,6.562,2014-12-17,29,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cattod.2014.03.048,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ceramint.2015.10.098,Mexico,Univ Autonoma Nuevo Leon,CERAMICS INTERNATIONAL,5.532,2016-02-01,21,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ceramint.2015.10.098,NaN,NaN,NaN,C,I,Mo,O,P,Pb,None,None,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1016/j.jiec.2013.01.012,Thailand,Chulalongkorn Univ,JOURNAL OF INDUSTRIAL AND ENGINEERING CHEMISTRY,6.76,2013-09-25,18,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jiec.2013.01.012,NaN,NaN,NaN,C,Cu,Fe,O,Zn,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2021.01.210,Peoples R China,Shaanxi Univ Sci & Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2021-05-11,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2021.01.210,NaN,NaN,NaN,C,Mg,Ni,O,Sn,None,None,None,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2014.04.021,Peoples R China,Tongji Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2014-10-01,7,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2014.04.021,NaN,NaN,NaN,C,Ni,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/bs.abr.2016.03.003,France,Univ Paris 11,ARTIFICIAL PHOTOSYNTHESIS,2.878,2016-09-28,6,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/bs.abr.2016.03.003,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1155/2013/659013,Malaysia,Univ Malaya,INTERNATIONAL JOURNAL OF PHOTOENERGY,2.535,2013-01-01,33,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1155/2013/659013,NaN,NaN,NaN,Ni,O,Ti,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.applthermaleng.2017.07.028,Peoples R China,Xi An Jiao Tong Univ,APPLIED THERMAL ENGINEERING,6.465,2017-10-16,29,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.applthermaleng.2017.07.028,NaN,NaN,NaN,B,Ni,O,P,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1021/acsami.8b19072,South Korea,Sungkyunkwan Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,2019-02-27,15,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acsami.8b19072,NaN,NaN,NaN,C,Mo,O,S,Si,None,None,None,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.3906/kim-2012-46,Turkey,Istanbul Univ Cerrahpasa,TURKISH JOURNAL OF CHEMISTRY,1.151,2021-09-06,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3906/kim-2012-46,NaN,NaN,NaN,Al,C,N,Ni,O,P,V,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1149/1945-7111/ac0aa6,South Korea,Chonnam Natl Univ,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,2021-07-03,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1149/1945-7111/ac0aa6,NaN,NaN,NaN,C,Mo,Si,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
