,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Final_FE,Final_Y,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel
0,10.1016/j.cplett.2021.138939,Peoples R China,Xiangtan Univ,CHEMICAL PHYSICS LETTERS,2.719,2021-09-08,2,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.cplett.2021.138939,NaN,NaN,NaN,Cr,Mo,N,Nb,Se,Ta,V,W,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s10853-020-04777-2,Peoples R China,Changzhou Univ,JOURNAL OF MATERIALS SCIENCE,4.682,2020-05-21,19,12.45,NaN,"Furthermore, NH2-MIL-88B-Fe exhibits the highest Faradaic efficiency of 12.45% at 0.05 V versus RHE",No Y value found10.1007/s10853-020-04777-2,0,0,0,Fe,N,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c8ta11528a,Peoples R China,Wuhan Univ Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2019-04-18,16,NaN,NaN,NaN,Error in finding FE keyword.10.1039/c8ta11528a,NaN,NaN,NaN,Al,Cu,Mg,N,O,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.electacta.2017.11.177,Peoples R China,Guangzhou Univ,ELECTROCHIMICA ACTA,7.336,2017-12-20,35,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.electacta.2017.11.177,NaN,NaN,NaN,C,Co,N,Ni,None,None,None,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1016/j.renene.2021.06.001,Peoples R China,Lanzhou Jiaotong Univ,RENEWABLE ENERGY,8.634,2021-08-18,10,81.8,NaN,"And on the optimal BPNC (1000 degrees C, n(C48H40BP): n(melamine) = 1:200), the faradaic efficiency of CO can reach 81.8 %, with the ratio of H-2/CO from 0.2 to 6.8 easily regulated by controlling the applied potential during CO2RR process",No Y value found10.1016/j.renene.2021.06.001,0,0,0,B,C,N,O,P,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1016/j.nanoen.2019.104051,Canada,Univ Waterloo,NANO ENERGY,19.069,2019-11-28,35,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.nanoen.2019.104051,NaN,NaN,NaN,C,Co,N,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/slct.201800843,Peoples R China,Nanjing Tech Univ,CHEMISTRYSELECT,2.307,2018-12-28,9,NaN,NaN,NaN,Error in finding FE keyword.10.1002/slct.201800843,NaN,NaN,NaN,Cu,Fe,O,None,None,None,None,None,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/S1872-2067(14)60173-X,France,Lyon Univ,CHINESE JOURNAL OF CATALYSIS,12.92,2014-09-03,10,NaN,NaN,NaN,Error in finding FE keyword.10.1016/S1872-2067(14)60173-X,NaN,NaN,NaN,C,La,Mn,N,O,Sr,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apmt.2018.09.008,Peoples R China,Chinese Acad Sci,APPLIED MATERIALS TODAY,8.663,2018-12-28,13,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apmt.2018.09.008,NaN,NaN,NaN,Fe,N,None,None,None,None,None,None,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.mtener.2018.10.010,Australia,Griffith Univ,MATERIALS TODAY ENERGY,9.257,2019-08-26,18,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.mtener.2018.10.010,NaN,NaN,NaN,C,Zn,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/jccs.201900429,Peoples R China,North Univ China,JOURNAL OF THE CHINESE CHEMICAL SOCIETY,1.753,2020-07-22,8,NaN,NaN,NaN,Error in finding FE keyword.10.1002/jccs.201900429,NaN,NaN,NaN,C,Co,O,None,None,None,None,None,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acssuschemeng.2c03045,Peoples R China,Northwest Normal Univ,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,2022-08-24,0,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acssuschemeng.2c03045,NaN,NaN,NaN,C,O,Y,Zn,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d2nj01459a,Peoples R China,Beijing Inst Technol,NEW JOURNAL OF CHEMISTRY,3.925,2022-06-08,0,NaN,NaN,NaN,Error in finding FE keyword.10.1039/d2nj01459a,NaN,NaN,NaN,O,P,None,None,None,None,None,None,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jpowsour.2015.09.081,Peoples R China,Chinese Acad Sci,JOURNAL OF POWER SOURCES,9.794,2015-12-02,57,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jpowsour.2015.09.081,NaN,NaN,NaN,Fe,N,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jelechem.2021.115874,Peoples R China,Zhejiang Univ Technol,JOURNAL OF ELECTROANALYTICAL CHEMISTRY,4.598,2022-01-17,1,34.54,21.36,"Owing to the mesoporous structure and Se modified surface, the Se-mRh NPs exhibit a superior NH3 yield (21.36 mu g h-1 mg-1 cat.) and Faradaic efficiency (34.54 %) in a neutral electrolyte (0.1 M Na2SO4) relative to mesoporous Rh nanoparticles (mRh NPs)","Normal, FE value found.",0,0,0,N,Rh,Se,None,None,None,None,None,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.carbon.2022.03.024,Peoples R China,Wuhan Inst Technol,CARBON,11.307,2022-06-11,2,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.carbon.2022.03.024,NaN,NaN,NaN,C,F,N,O,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,10.3866/PKU.WHXB201603112,Peoples R China,Hunan Univ,ACTA PHYSICO-CHIMICA SINICA,6.253,2016-07-20,2,NaN,NaN,NaN,Error in finding FE keyword.10.3866/PKU.WHXB201603112,NaN,NaN,NaN,C,N,O,P,Pt,Si,None,None,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1016/j.fuel.2019.115719,Peoples R China,Xi An Jiao Tong Univ,FUEL,8.035,2019-08-08,17,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.fuel.2019.115719,NaN,NaN,NaN,N,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/aenm.201702476,Peoples R China,Zhejiang Normal Univ,ADVANCED ENERGY MATERIALS,29.698,2018-12-28,163,NaN,NaN,NaN,Error in finding FE keyword.10.1002/aenm.201702476,NaN,NaN,NaN,C,N,Pt,None,None,None,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/smll.202105524,Peoples R China,Qingdao Univ,SMALL,15.153,2021-12-02,1,NaN,NaN,NaN,Error in finding FE keyword.10.1002/smll.202105524,NaN,NaN,NaN,C,N,S,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/jp030349j,Germany,AK Reetz,JOURNAL OF PHYSICAL CHEMISTRY B,3.466,2003-08-28,294,NaN,NaN,NaN,Error in finding FE keyword.10.1021/jp030349j,NaN,NaN,NaN,C,N,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acssuschemeng.7b02841,Peoples R China,Chinese Acad Sci,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,2018-01-19,23,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acssuschemeng.7b02841,NaN,NaN,NaN,Fe,N,Pt,Zn,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,10.1002/ente.201700681,Peoples R China,Wuhan Univ Technol,ENERGY TECHNOLOGY,4.149,2018-12-28,1,NaN,NaN,NaN,Error in finding FE keyword.10.1002/ente.201700681,NaN,NaN,NaN,C,Fe,O,Si,None,None,None,None,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.catcom.2016.08.011,Peoples R China,Harbin Inst Technol,CATALYSIS COMMUNICATIONS,3.51,2016-11-05,40,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.catcom.2016.08.011,NaN,NaN,NaN,C,N,Pt,None,None,None,None,None,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2022.05.002,Pakistan,Quaid i Azam Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2022-07-29,0,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.ijhydene.2022.05.002,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/jctb.4575,Spain,Univ Oviedo,JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY,3.709,2016-02-03,0,NaN,NaN,NaN,Error in finding FE keyword.10.1002/jctb.4575,NaN,NaN,NaN,Cr,Cu,Mn,N,O,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/aenm.201803406,Peoples R China,Qingdao Univ,ADVANCED ENERGY MATERIALS,29.698,2019-06-04,238,16.07,NaN,"at -0.55 V versus reversible hydrogen electrode (RHE) and a remarkable Faradaic efficiency of 16.07% at -0.45 V versus RHE in 0.1 m HCl, placing it as one of the most promising NRR electrocatalysts",No Y value found10.1002/aenm.201803406,0,0,0,C,Cl,O,Ti,None,None,None,None,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2021.120216,Peoples R China,South China Normal Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2021-06-27,13,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apcatb.2021.120216,NaN,NaN,NaN,C,Fe,N,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/catal10091030,South Africa,Univ Pretoria,CATALYSTS,4.501,2020-11-03,4,NaN,NaN,NaN,Error in finding FE keyword.10.3390/catal10091030,NaN,NaN,NaN,C,Mo,Ni,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,10.1016/j.apcata.2014.11.014,Peoples R China,South China Agr Univ,APPLIED CATALYSIS A-GENERAL,5.723,2015-01-25,33,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apcata.2014.11.014,NaN,NaN,NaN,C,O,Pt,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,10.1016/j.ijhydene.2018.02.163,Peoples R China,Northwest Normal Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2018-12-28,21,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.ijhydene.2018.02.163,NaN,NaN,NaN,C,Mo,S,None,None,None,None,None,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.jpca.8b02089,Peoples R China,Tsinghua Univ,JOURNAL OF PHYSICAL CHEMISTRY A,2.944,2018-05-31,17,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acs.jpca.8b02089,NaN,NaN,NaN,B,Fe,Mo,N,None,None,None,None,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2016.07.158,Peoples R China,Wuhan Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2016-10-19,15,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.ijhydene.2016.07.158,NaN,NaN,NaN,C,Fe,N,O,Pt,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ensm.2020.05.034,Peoples R China,Xi An Jiao Tong Univ,ENERGY STORAGE MATERIALS,20.831,2020-07-14,24,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.ensm.2020.05.034,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3155/1047-3289.61.1.14,CA 92521 USA,Univ Calif Riverside,JOURNAL OF THE AIR & WASTE MANAGEMENT ASSOCIATION,2.636,2011-01-01,10,NaN,NaN,NaN,Error in finding FE keyword.10.3155/1047-3289.61.1.14,NaN,NaN,NaN,C,N,O,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/jacs.5b09021,Peoples R China,Chinese Acad Sci,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,2015-12-09,319,NaN,NaN,NaN,Error in finding FE keyword.10.1021/jacs.5b09021,NaN,NaN,NaN,C,Co,N,None,None,None,None,None,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2018.03.220,Peoples R China,Dalian Univ Technol,APPLIED SURFACE SCIENCE,7.392,2018-06-06,29,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apsusc.2018.03.220,NaN,NaN,NaN,C,Cu,N,O,S,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,10.1007/s11581-020-03829-6,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,Error in finding FE keyword.10.1007/s11581-020-03829-6,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcis.2020.12.061,Peoples R China,Fudan Univ,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,2021-03-10,4,8.36,10.5,"In 0.1 M KOH aqueous solution, the Sn-TiO2 electrocatalyst achieved a NH3 production rate of 10.5 mu g h(-1) cm(-2) and a corresponding Faradaic efficiency (FENH3) of 8.36% at -0.45 V vs","Normal, FE value found.",1,0,0,O,Sn,Ti,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jallcom.2021.160274,Peoples R China,Hangzhou Dianzi Univ,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,2021-06-24,2,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jallcom.2021.160274,NaN,NaN,NaN,Fe,O,S,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3866/PKU.WHXB20090427,Peoples R China,S China Univ Technol,ACTA PHYSICO-CHIMICA SINICA,6.253,2009-04-01,16,NaN,NaN,NaN,Error in finding FE keyword.10.3866/PKU.WHXB20090427,NaN,NaN,NaN,Fe,Mn,N,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/cm048860s,England,Univ Exeter,CHEMISTRY OF MATERIALS,10.508,2005-02-22,118,NaN,NaN,NaN,Error in finding FE keyword.10.1021/cm048860s,NaN,NaN,NaN,C,K,N,O,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10.1021/acs.jpcc.9b00487,CO 80401 USA,Colorado Sch Mines,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,2019-05-01,11,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acs.jpcc.9b00487,NaN,NaN,NaN,C,N,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.comptc.2021.113292,Peoples R China,City Univ Hong Kong,COMPUTATIONAL AND THEORETICAL CHEMISTRY,2.292,2021-06-25,4,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.comptc.2021.113292,NaN,NaN,NaN,C,N,O,None,None,None,None,None,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c7qi00427c,Peoples R China,Cent S Univ,INORGANIC CHEMISTRY FRONTIERS,7.779,2017-11-19,25,NaN,NaN,NaN,Error in finding FE keyword.10.1039/c7qi00427c,NaN,NaN,NaN,C,Co,N,Pt,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1002/anie.202202588,Peoples R China,Xi An Jiao Tong Univ,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,2022-04-25,0,NaN,NaN,NaN,Error in finding FE keyword.10.1002/anie.202202588,NaN,NaN,NaN,N,O,Pd,Rh,None,None,None,None,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/celc.201800045,Peoples R China,Chinese Acad Sci,CHEMELECTROCHEM,4.782,2018-12-28,31,NaN,NaN,NaN,Error in finding FE keyword.10.1002/celc.201800045,NaN,NaN,NaN,C,N,P,S,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/S0926-3373(01)00191-6,England,Univ Cambridge,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2001-10-25,37,NaN,NaN,NaN,Error in finding FE keyword.10.1016/S0926-3373(01)00191-6,NaN,NaN,NaN,Al,N,Na,O,Pd,Rh,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jclepro.2021.125858,Peoples R China,Xi An Jiao Tong Univ,JOURNAL OF CLEANER PRODUCTION,11.072,2021-03-14,20,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jclepro.2021.125858,NaN,NaN,NaN,N,O,Ti,Tm,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acscatal.0c03278,Germany,Westfalische Wilhelms Univ Munster,ACS CATALYSIS,13.7,2021-02-25,18,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acscatal.0c03278,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/kin.20194,South Korea,Korea Adv Inst Sci & Technol,INTERNATIONAL JOURNAL OF CHEMICAL KINETICS,1.502,2006-10-01,6,NaN,NaN,NaN,Error in finding FE keyword.10.1002/kin.20194,NaN,NaN,NaN,C,N,O,S,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/cssc.202001619,Peoples R China,Xinjiang Univ,CHEMSUSCHEM,9.14,2020-09-10,9,NaN,NaN,NaN,Error in finding FE keyword.10.1002/cssc.202001619,NaN,NaN,NaN,C,Co,N,Zn,None,None,None,None,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2021.129973,Peoples R China,Hubei Univ,CHEMICAL ENGINEERING JOURNAL,16.744,2021-07-07,7,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.cej.2021.129973,NaN,NaN,NaN,C,Fe,N,Zn,None,None,None,None,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.inorgchem.0c03202,India,Indian Inst Technol IIT Indore,INORGANIC CHEMISTRY,5.436,2021-03-22,6,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acs.inorgchem.0c03202,NaN,NaN,NaN,Cl,Co,N,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
