Warning_OER,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,OVP,Remark_Sentence,Bug_Note,Ph,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_OER
0,10.1002/smll.201904043,Peoples R China,Beijing Univ Chem Technol,SMALL,15.153,10/4/2019,47,46,"Achieving a current density of -10 mA cm(-2) only requires a small overpotential (-31, -46, and -58 mV in acidic, neutral, and alkaline electrolyte, respectively) with high durability","Normal,acid, alkaline and neutral.",7,0,0,0,Ru,S,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1021/acssuschemeng.9b01315,Peoples R China,Zhejiang Univ Technol,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,6/20/2019,42,203,"Furthermore, the CoP/NCNT-CP also demonstrated high HER electrocatalytic activities in both neutral and acidic conditions with the overpotentials of 203 and 305 mV at the current density of 10 mA cm(-2)","Normal,acid and alkaline.",7,1,0,0,C,Co,Ni,P,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/c9cc10090c,Peoples R China,Taiyuan Univ Technol,CHEMICAL COMMUNICATIONS,6.065,3/30/2020,17,103,"Hybrid Ni3S2-MoS2 NWAs/NF, hybrid Ni3S2-MoS2 nanowire arrays in situ grown on Ni foam via a two-step hydrothermal method, can achieve cathodic current densities of 10 mA cm(-2) and 100 mA cm(-2) at overpotentials of 99 mV and 260 mV in 1.0 M KOH and 111 mV and 194 mV in 0.5 M H2SO4, respectively","Normal,acid and alkaline.",7,1,1,0,Ni,Mo,S,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcat.2019.01.010,Peoples R China,Chongqing Univ,JOURNAL OF CATALYSIS,8.047,3/19/2019,24,54,"Impressively, this novel OsP2@NPC exhibits improved HER activity compared with Os@NPC, with small overpotentials of 38, 54, and 70 mV at 10 mA cm(-2) and Tafel slopes of 40, 82, and 67 mV dec(-1), and better stability than commercial Pt/C in 0.5 M H2SO4, 1.0 M phosphate buffer solution, and 1.0 M KOH, respectively","Normal,acid, alkaline and neutral.",7,0,1,0,C,Os,P,N,None,None,None,None,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2019.143672,Peoples R China,Jilin Univ,APPLIED SURFACE SCIENCE,7.392,10/18/2019,34,294,"To achieve the current density of 10 mA cm(-2), the optimized Mo/Mo2C/N-CNFs exhibit overpotentials of 175, 162 and 294 mV in 0.5M H2SO4, 1 M KOH and 0.1 M phosphate buffer solution (PBS), respectively","Normal,acid, alkaline and neutral.",7,1,0,0,C,Mo,N,P,None,None,None,None,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1039/c6nr09883e,Peoples R China,Wuhan Univ Technol,NANOSCALE,8.307,3/14/2017,161,386,"At a current density of 10 mA cm(-2), FeP NPs@NPC displays overpotentials of 130, 386 and 214 mV in 0.5 M H2SO4, 1.0 M phosphate buffer solution (PBS) and 1.0 M KOH, respectively","Normal,acid, alkaline and neutral.",7,1,0,0,C,Co,Fe,N,Ni,P,None,None,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,10.1016/j.jpowsour.2021.230934,Peoples R China,Shanghai Jiao Tong Univ,JOURNAL OF POWER SOURCES,9.794,1/21/2022,4,85,"Ni3N-VN composite rivals the state-of-the-art Pt/C electrocatalyst, requiring an overpotential of only 85 mV to deliver a benchmark current density of 10 mA cm(-2) in 1.0 M phosphate-buffered saline","Normal,only neutral.",7,0,0,1,N,Ni,P,V,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1016/j.apcatb.2022.121356,Peoples R China,Southwest Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,6/16/2022,0,131,"Under the synergistic regulation of Ru-doping and sulfur vacancies, the v(s)-Ru-Ni9S8 exhibited the outstanding electrocatalytic performance and long-time durability, along with ultra-low OER overpotentials of 218 and 268 mV at 100 and 300 mA cm(-2) in alkaline electrolyte and low HER overpotentials of 56, 131, 94 mV at 10 mA cm-2 in acidic, neutral, alkaline electrolyte","Normal,acid, alkaline and neutral.",7,1,1,0,Ni,Ru,S,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1016/j.nanoen.2018.11.051,Peoples R China,Chinese Acad Sci,NANO ENERGY,19.069,1/25/2019,167,138,"These beneficial effects enable Co-Fe-P nanotubes efficient HER catalytic activity in a wide pH range, achieving small overpotentials of 86, 138, and 66 mV at a current density of 10 mA cm(-2) in 1 M KOH, 1 M phosphate buffer solution (PBS), and 0.5 M H2SO4, respectively","Normal,acid, alkaline and neutral.",7,0,0,0,Co,Fe,P,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.nanoen.2022.107563,Peoples R China,Beijing Normal Univ,NANO ENERGY,19.069,8/4/2022,0,128,"To achieve the current density of 10 mA cm(-2), it only needs overpotentials of 91, 138 and 128 mV in 0.5 M H2SO4, 1.0 M KOH and 1.0 M PBS, respectively, which has been one of the best values of current noble-metal-free electrocatalyst","Normal,acid, alkaline and neutral.",7,0,0,0,Mo,S,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1ta10018a,India,Indian Inst Technol Ropar,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2/14/2022,2,123,"The synthesized catalyst demonstrates remarkable pH-universal hydrogen evolution activity and requires only 98, 117, and 123 mV overpotential in 0.5 M H2SO4, 1 M KOH and 1 M PBS to achieve a current density of 10 mA cm(-2)","Normal,acid, alkaline and neutral.",7,0,0,0,C,N,Co,Fe,S,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,10.1016/j.jpowsour.2015.01.009,Italy,Univ Trent,JOURNAL OF POWER SOURCES,9.794,4/1/2015,191,250,"In neutral solution, amorphous Co-B nanoparticles (30-50 nm size) generate high current density (10 mA/cm(2)) at low overpotential (250 mV) with Tafel slope of 75 mV/dec following Volmer-Heyrovsky reaction mechanism","Normal,only neutral.",7,1,1,0,B,Co,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1021/acsaem.2c00190,Peoples R China,Cent South Univ,ACS APPLIED ENERGY MATERIALS,6.959,7/17/2022,1,64,"The self-supported FeNiP@NFO catalyst exhibits prominent catalytic activity for a hydrogen evolution reaction with overpotentials as low as 64, 82, and 54 mV at 10 mA.cm(-2) in 1.0 M PBS, 1.0 M KOH, and 0.5 M H2SO4, respectively, surpassing most reported non-noble catalysts","Normal,acid, alkaline and neutral.",7,0,0,0,F,Fe,N,Ni,O,P,None,None,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,10.1038/s41467-022-28805-8,Singapore,Nanyang Technol Univ,NATURE COMMUNICATIONS,17.694,4/1/2022,21,33,"The catalyst shows the small overpotentials of 12, 19, and 33 mV at a current density of 10 mA cm(-2) in acidic, alkaline, and neutral electrolytes, respectively, as well as excellent stability, surpassing commercial Pt/C","Normal,acid, alkaline and neutral.",7,0,0,0,B,Os,None,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s40843-021-1894-4,Peoples R China,Heilongjiang Univ,SCIENCE CHINA-MATERIALS,8.64,1/14/2022,3,138,"CoP-WP/rGO exhibits remarkable hydrogen evolution reaction (HER) activity with low overpotentials of 96, 130, and 138 mV at 10 mA cm(-2) in alkaline, acidic and neutral media, respectively, and has long-term durability","Normal,acid, alkaline and neutral.",7,0,0,0,Co,P,W,C,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acscatal.8b00783,Peoples R China,Shenzhen Univ,ACS CATALYSIS,13.7,12/28/2018,115,70,"The developed N,Mn codoped MoS2 catalyst exhibits an outstanding HER performance with 5, overpotentials of 66 and 70 mV at 10 mA cm(-2) in alkaline and phosphate-buffered saline media, respectively, and corresponding Tafel slopes of 50 and 65 mV dec(-1)","Normal,acid and alkaline.",7,0,1,0,Mn,Mo,P,S,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/smll.202204063,Peoples R China,Nanjing Normal Univ,SMALL,15.153,8/14/2022,0,60,"The IrPdH delivers very low overpotentials of 14, 25 and 60 mV at a current density of 10 mA cm(-2) respectively in 0.5 m H2SO4, 1 m KOH, and 1 m PBS electrolytes, which are much better than those of commercial Pt/C and most reported noble metal electrocatalysts","Normal,acid, alkaline and neutral.",7,0,0,0,C,Ir,Pd,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1021/acs.langmuir.0c03418,Iran,Kharazmi Univ,LANGMUIR,4.331,3/25/2021,4,128,The achieved hybrid nanomaterial exhibited a low overpotential of 128 mV versus NHE at a current density of 10 mA cm(-2) in the electrocatalytic water oxidation at pH 7,"Normal,only neutral.",7,0,0,0,Co,O,P,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1016/j.cej.2020.128240,Peoples R China,Liaocheng Univ,CHEMICAL ENGINEERING JOURNAL,16.744,3/10/2021,33,65,"For HER, the low overpotentials of 55 and 65 mV can be only required to deliver 10 mA cm(-2) in alkaline and neutral electrolytes, respectively","Normal,acid and alkaline.",7,0,0,0,Ni,Mo,N,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,10.1039/d1ta02375f,India,Indian Inst Sci,JOURNAL OF MATERIALS CHEMISTRY A,14.511,6/15/2021,21,76,"To reach a current density of 10 mA cm(-2), Ru@NCN required overpotentials of 36, 49, and 76 mV in alkaline, acidic, and neutral media, respectively","Normal,acid, alkaline and neutral.",7,0,0,0,C,N,Ru,None,None,None,None,None,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,10.1021/jacs.9b04492,Peoples R China,Beijing Normal Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,7/24/2019,372,117,"The CoMoNiS-NF-31 demonstrates the best electrocatalytic activity, giving ultralow overpotentials (113, 103, and 117 mV for HER and 166, 228, and 405 mV for OER) to achieve a current density of 10 mA cm(-2) in alkaline, acidic, and electrolytes, respectively","Normal,acid and alkaline.",7,1,1,0,Co,Mo,Ni,S,None,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acssuschemeng.9b07507,Peoples R China,Wuhan Univ,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,4/28/2020,34,175,"In 0.5 M H2SO4, 1.0 M phosphate buffer solution, and 1.0 M KOH, it only requires overpotentials of 146, 175, and 122 mV, respectively, to achieve a current density of 10 mA cm(-2)","Normal,acid, alkaline and neutral.",7,0,0,0,C,P,W,Co,S,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2021.131309,Peoples R China,Northwest Univ,CHEMICAL ENGINEERING JOURNAL,16.744,12/15/2021,9,16,"Especially, the 1.1 wt% Pt SAs/MoO2 deliver ultralow overpotentials (9.3, 14, and 16 mV at 10 mA cm(-2)) and small Tafel slopes (28.78, 36.86, and 65.18 mV dec(-1)) in acidic, alkaline, and neutral electrolytes, respectively","Normal,acid, alkaline and neutral.",7,0,1,0,Mo,O,Pt,None,None,None,None,None,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2020.06.230,India,Indian Inst Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,9/29/2020,15,125.8,"The overpotential of CoTe2@CuTe nanocomposite electrocatalyst to achieve current density of 10 mA/cm(2) has been found as 68,106, and 125.8 mV in 0.5 M H2SO4 (pH < 0), 1.0 M KOH (pH approximate to 14) and 1.0 M PBS (pH approximate to 7), respectively and corresponding Tafel slope as 59.94, 67.6 and 69.53 mV/decade, respectively","Normal,acid, alkaline and neutral.",7,0,1,0,Co,Cu,Fe,S,Se,Te,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,10.1021/acsami.0c02856,Peoples R China,Anhui Normal Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,8/4/2020,12,30,We show that a low overpotential of about 30 mV (obtained from bulk electrolysis) is required to deliver a current density of 10 mA cm(-2) in the neutral media,"Normal,only neutral.",7,0,0,0,Co,Fe,Mo,Ni,O,P,Ru,None,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1002/aenm.202001600,Peoples R China,Xi An Jiao Tong Univ,ADVANCED ENERGY MATERIALS,29.698,6/25/2020,62,26,"The as-prepared Pt-IrO2/CC with low noble metal loading (36.6 mu g cm((Ir+Pt))(-2)) exhibits excellent HER activity with overpotentials of 5, 22, and 26 mV at 10 mA cm(-2)in 0.5mH(2)SO(4), 1mKOH, and 1mphosphate buffer solution, respectively, making it possible to organize an all-IrO(2)based water electrolyzer","Normal,acid and alkaline.",7,0,1,0,Pt,Ir,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/advs.202200010,Peoples R China,Tianjin Univ Technol,ADVANCED SCIENCE,17.521,4/4/2022,1,28,"Using hydrogen evolution (HER) as a model reaction, it is found that the subsurface doping Ru can optimize the hydrogen adsorption energy and improve the catalytic performance, with overpotentials of 28 and 45 mV at 10 mA cm(-2) in alkaline and acidic media, respectively, and in particular, 28 mV in neutral electrolyte","Normal,acid, alkaline and neutral.",7,0,0,0,Co,Ru,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d0nr07275c,Peoples R China,Changshu Inst Technol,NANOSCALE,8.307,2/19/2021,9,228,"As a result, the electrocatalyst exhibits superior and stable HER performance in both 1 M KOH and 1 M phosphate-buffered saline (PBS) solutions, with much lower overpotentials of 121 and 228 mV at a current density of 10 mA cm(-2), respectively, in comparison to bare Ni3S2","Normal,acid and alkaline.",7,1,0,0,Cu,Ni,P,S,None,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/anie.201704911,Peoples R China,Wuhan Univ Technol,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,9/11/2017,453,57,"Electrochemical tests reveal that, compared with the Pt/C catalyst, RuP2@NPC not only has Pt-like HER activity with small overpotentials at 10 mA cm(-2) (38 mV in 0.5m H2SO4, 57 mV in 1.0 M PBS and 52 mV in 1.0 m KOH), but demonstrates superior stability at all pH values, as well as 100% Faradaic yields","Normal,acid, alkaline and neutral.",7,0,0,0,C,N,P,Ru,None,None,None,None,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c8ta02204f,Peoples R China,Univ Elect Sci & Technol China,JOURNAL OF MATERIALS CHEMISTRY A,14.511,12/28/2018,76,96,"It is worth noting that the FeOx/FeP hybrid structure exhibits remarkably low overpotential of 96 mV at a current density of 10 mA cm(-2) with a small Tafel slope of 47 mV dec(-1) and maintains excellent electrolytic durability over 60 h, placing it at the forefront among the best hydrogen evolution electrocatalysts operating in neutral media","Normal,only neutral.",7,0,0,0,Fe,P,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1039/d1tc01722e,Peoples R China,Qingdao Univ Sci & Technol,JOURNAL OF MATERIALS CHEMISTRY C,8.067,6/27/2021,5,79.5,"Moreover, the Echinops-like Rh PNNSs also showed an enhanced OER activity than commercial RuO2 with a small overpotential of 79.5 mV at 10 mA cm(-2) in neutral media","Normal,only neutral.",7,0,0,0,N,O,P,Rh,Ru,None,None,None,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/smll.202006617,Peoples R China,Inner Mongolia Univ,SMALL,15.153,3/10/2021,3,114,"As a result, the NPSCL@S-MoP NSs/CC electrode exhibits overpotentials as low as 65, 114, and 49 mV at a geometric current density of 10 mA cm(-2) and small Tafel slopes of 49.5, 69.3, and 53.8 mV dec(-1) in 0.5 m H2SO4, 1.0 m PBS, and 1.0 m KOH, respectively, which could maintain 50 h of stable performance, almost outperforming all MoP-based catalysts reported so far","Normal,acid, alkaline and neutral.",7,0,1,0,Mo,N,P,S,None,None,None,None,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acssuschemeng.1c04544,Peoples R China,Shaanxi Univ Sci & Technol,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,12/10/2021,2,180,"When applied for the HER, the optimized VN/Mo2C catalyst exhibited quite low overpotentials (alkaline medium: 45 mV, acid medium: 140 mV, and neutral medium: 180 mV) for driving the current density of 10 mA cm(-2), obviously superior to the isolated vanadium nitride (VN) and Mo2C counterparts, and remarkable catalytic durability for at least 100 h","Normal,acid, alkaline and neutral.",7,1,0,0,C,Mo,N,V,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1ta01845k,Peoples R China,East China Normal Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,5/1/2021,6,33,"The fixed single Pt atoms are located on a porous nickel framework on nickel foam (Pt-1/N-Ni/NF), and show excellent EC activity with a low overpotential of 33 mV at -10 mA cm(-2) for the HER in neutral solution, which is superior to that of the bench-mark commercial electrocatalyst","Normal,only neutral.",7,0,0,0,Pt,Ni,None,None,None,None,None,None,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c6ta01328g,Peoples R China,Sichuan Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,1/1/2016,170,85,"When used as a novel 3D HER cathode in acids, the resulting MoP2 NS/CC shows exceptionally high catalytic activity and strong durability, which only demands an overpotential of 58 mV to drive 10 mA cm(-2)","Normal,only acid.",7,0,0,0,C,Mo,P,S,None,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.surfin.2021.101049,Peoples R China,Qingdao Univ Sci & Technol,SURFACES AND INTERFACES,6.137,6/27/2021,4,64,"The developed catalyst exhibits remarkably efficient and pH-universal catalysis activity toward HER, which generates a current density of 10 mA cm(-2) with low over-potentials of 44 mV in acidic media, 49 mV in alkaline media, and 64 mV in neutral media","Normal,acid, alkaline and neutral.",7,0,0,0,C,Co,Ir,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/smll.202004231,Peoples R China,China Univ Petr East China,SMALL,15.153,10/27/2020,28,183,"Among these nanohybrids, the Ni0.85Se @ NC exhibits the optimum pH-universal HER performance with overpotentials of 131, 135, and 183 mV in 0.5mH(2)SO(4), 1.0mKOH, and 1.0mPBS, respectively, at 10 mA cm(-2), which are attributed to the increased partial density of state at the Fermi level and effective van der Waals interactions between Ni0.85Se and NC matrix explained by density functional theory calculations.","Normal,acid and alkaline.",7,1,1,0,C,Ni,Se,None,None,None,None,None,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acssuschemeng.8b00529,Peoples R China,China Univ Petr East China,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,12/28/2018,33,198,"Moreover, compared to solid nanostructures (MoP@NPC-S), the MoP@NPC-H possesses a larger BET surface area and implies superior HER performance, which requires an overpotential of only 141 mV in acidic, 176 mV in alkaline, and 198 mV in neutral solution to achieve a current density of 10 mA cm(-2)","Normal,acid, alkaline and neutral.",7,1,0,0,C,Mo,N,P,None,None,None,None,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1016/j.jpcs.2021.110542,Peoples R China,Zhengzhou Univ Light Ind,JOURNAL OF PHYSICS AND CHEMISTRY OF SOLIDS,4.383,1/8/2022,0,149,"The optimum 2 Pt@WO3/C catalyst exhibited an overpotential of 149 mV at 10 mA cm(-2) in neutral media, which was the first reported about the WO3-based materials and much better than most catalysts reported in literatures by far","Normal,only neutral.",7,0,0,0,O,W,Pt,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/adfm.202112362,Peoples R China,Univ Sci & Technol Beijing,ADVANCED FUNCTIONAL MATERIALS,19.924,1/20/2022,8,129,"The Super-Co3S4/P-WS2/Co9S8 only requires 58, 70, and 129 mV in alkaline, acid, and neutral media, respectively, to reach 10 mA cm(-2), which also presents fast reaction kinetics and high long-term stability","Normal,acid, alkaline and neutral.",7,0,0,0,Co,O,P,S,W,None,None,None,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
