TEST,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_HWP,Alkaline_HWP,Neutral_HWP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_Onset
0,10.1021/acssuschemeng.0c05509,Peoples R China,Chinese Acad Sci,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,2/26/2021,12,0.77,0.91,NaN,"Profiting from the synergistic effect of the hierarchically porous carbon support with a rodlike structure and the large number of Fe-N-4 moieties, the newly prepared Fe-SA/NCS exhibits excellent ORR catalysis activities with a half-wave potential of 0.91 V vs RHE in 0.1 M KOH as well as 0.77 V vs RHE in 0.1 M HClO4","Normal,acid and alkaline.",0,0,0,C,Fe,N,None,None,None,None,None,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,10.1002/slct.202004709,Peoples R China,Huaqiao Univ,CHEMISTRYSELECT,2.307,3/14/2021,0,0.874,NaN,NaN,The Glc-Fe-ZIF catalyst exhibited an excellent ORR activity with a half-wave potential (E-1/2) of 0.874 V (RHE) and the maximum power density reached 0.72 W cm(-2) in acidic medium.,"Normal,only acid.",0,0,0,C,Fe,N,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/slct.201700538,Peoples R China,Changchun Univ Sci & Technol,CHEMISTRYSELECT,2.307,5/23/2017,1,0.69,0.86,NaN,"The onset and half-wave potentials of NHPC-1:0.25-900 display 0.97 and 0.86V vs RHE for onset potential and half-wave potential in alkaline medium, together with 0.85 and 0.69V vs RHE in acidic medium.","Normal,acid and alkaline.",0,1,0,C,O,Si,N,None,None,None,None,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.carbon.2020.03.055,Peoples R China,Jilin Univ,CARBON,11.307,6/11/2020,29,0.74,0.848,NaN,"The half-wave potential on Rh@NG in 0.1 M KOH and 0.1 M HClO4 is 0.848 and 0.74 V vs RHE, respectively","Normal,acid and alkaline.",0,0,0,C,N,Rh,None,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1002/cey2.135,Peoples R China,Zhejiang Normal Univ,CARBON ENERGY,21.556,8/8/2021,19,0.73,NaN,0.63,"Moreover, superior ORR activities are also obtained, E-1/2 of 0.73 V and 0.63 V in acid and neutral electrolytes, respectively, indicating the efficient pH-universal ORR performances","Normal,acid and alkaline.",0,0,0,C,Mn,N,None,None,None,None,None,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.chempr.2019.07.020,Peoples R China,Univ Sci & Technol China,CHEM,25.832,12/2/2019,180,0.78,NaN,NaN,"As a result, Fe-2 clusters on N-doped carbon display excellent acidic ORR activity with a half-wave potential of 0.78 V versus reversible hydrogen electrode (RHE) as well as remarkable durability with only a -20 mV shift after 20,000 cycles in 0.5 M H2SO4 solution","Normal,only acid.",1,1,1,C,Fe,N,None,None,None,None,None,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.ijhydene.2015.02.018,Peoples R China,Nankai Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,4/22/2015,50,0.806,NaN,NaN,"As non-precious metal catalyst, Fe3C@N-C-900 exhibits highly efficient electrocatalytic activity (half-wave potential of 0.806 V and kinetic limiting current density (i(k)) of 18.35 mA cm(-2) at 0.7 V) for oxygen reduction reaction (ORR) in acidic media, through an efficient four-electron ORR process","Normal,only acid.",0,1,0,C,Fe,N,None,None,None,None,None,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1002/slct.202201425,Peoples R China,East China Univ Sci & Technol,CHEMISTRYSELECT,2.307,6/18/2022,0,0.78,NaN,NaN,It also showed good activity (E-onset=0.89 V; E-1/2=0.78 V) in 0.1 M HClO4 electrolyte with significantly enhanced stability (Delta E-1/2=-7 mV) relative to the Pt/C catalyst (Delta E-1/2=-27 mV).,"Normal,only acid.",0,1,0,C,Fe,N,Zn,None,None,None,None,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1002/advs.201802066,Australia,Curtin Univ,ADVANCED SCIENCE,17.521,6/4/2019,105,0.804,NaN,NaN,"The as-synthesized FeSA-G shows an onset potential of 0.950 V and a half-wave potential of 0.804 V in acid electrolyte for the ORR, similar to that of Pt/C catalysts but with a much higher stability and higher phosphate anion tolerance","Normal,only acid.",0,1,0,C,Fe,O,P,S,Si,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1039/c5nr08008h,Peoples R China,Chinese Acad Sci,NANOSCALE,8.307,1/1/2016,43,0.71,0.879,NaN,The resulting bCNT/Fe3C hybrid electrocatalysts with much more active sites exhibit excellent ORR activity in acidic media with the half-wave potential of 0.710 V comparable to the commercial Pt/C catalyst (0.782 V),"Normal,only acid.",0,1,0,C,Fe,None,None,None,None,None,None,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/smtd.201900827,WA 99164 USA,Washington State Univ,SMALL METHODS,15.367,2/13/2020,69,0.837,0.903,NaN,"As a result, the Fe-N/GNs material exhibits excellent ORR activity with half-wave potentials of 0.903 V in alkaline media and 0.837 V in acidic media, which are comparable to commercial Pt/C catalysts.","Normal,acid and alkaline.",0,0,0,C,Fe,N,None,None,None,None,None,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jechem.2021.08.067,Peoples R China,Yunnan Univ,JOURNAL OF ENERGY CHEMISTRY,13.599,10/29/2021,19,0.81,0.84,NaN,"Where the half-wave potential (E-1/2) in alkaline medium up to 0.84 V, and even in the face of challenging ORR in acidic medium, the E-1/2 of ORR driven by FeN4CB is still as high as 0.81 V","Normal,acid and alkaline.",0,0,0,B,C,Fe,N,None,None,None,None,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.nanoen.2020.105534,Peoples R China,Chinese Acad Sci,NANO ENERGY,19.069,3/8/2021,20,0.801,NaN,NaN,"The FeSA with an atomic Fe loading of 3.5 wt% shows an onset potential (E-on) of 0.95 V and a half-wave potential (E-1/2) of 0.801 V for ORR in O-2-saturated 0.1 M HClO4 solution, which is comparable to that of Pt/C (Pt loading of 25 mu g(Pt) cm(-2))","Normal,only acid.",0,1,0,C,Fe,N,None,None,None,None,None,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jallcom.2017.01.279,Peoples R China,Hubei Univ,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,4/19/2017,5,0.601,NaN,NaN,"The onset potential (0.760 V), half-wave potential (0.601 V), and cathodic peak potential (0.540 V) in 0.5 M H2SO4 were more positive than for the other samples","Normal,only acid.",0,1,0,Co,Mo,Se,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/aenm.201802856,Peoples R China,South China Univ Technol,ADVANCED ENERGY MATERIALS,29.698,5/17/2019,147,0.78,0.864,NaN,"Its oxygen reduction reaction half-wave potential (0.864 V) is 50 mV higher than that of 20 wt% Pt/C catalyst in an alkaline medium and comparable to the latter (0.78 V vs 0.84 V) in an acidic medium, along with outstanding durability","Normal,acid and alkaline.",0,1,0,C,Fe,N,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1038/am.2017.212,Peoples R China,Chinese Acad Sci,NPG ASIA MATERIALS,10.761,3/1/2018,85,0.82,NaN,NaN,"The CNT@Fe-N-PC catalyst contained a high concentration of single Fe atom active sites and exhibited ultrahigh ORR activity with a half-wave potential of 0.82 V, comparable to that of Pt/C in an acidic medium","Normal,only acid.",0,0,0,C,Fe,P,N,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acsami.2c04786,Peoples R China,Xiamen Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,7/20/2022,0,0.834,NaN,NaN,"The optimized and efficient Fe/N/Carbon catalyst shows a half-wave potential (E-1/2) of 0.834 V versus reversible hydrogen electrode in acidic media and produces a peak power density of 0.66 W cm(-2) in an air-fed PEMFC at 2 bar backpressure, outperforming most previously reported Pt-free ORR catalysts","Normal,only acid.",0,0,0,C,Fe,N,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d2nr03918d,Peoples R China,Guangdong Univ Technol,NANOSCALE,8.307,9/9/2022,1,0.76,0.87,NaN,"The synergistic catalysis of Co nanoparticles and MoC nanoparticles in Co/MoC-NC which are embedded in a thin layer of N-doped graphitic carbon and immobilized on N-doped graphitic carbon, respectively, demonstrates superior ORR catalytic performance and durability both under alkaline and acidic conditions (E-1/2 = 0.87 V in 1.0 M KOH and E-1/2 = 0.76 V in 0.5 M H2SO4)","Normal,acid and alkaline.",0,0,1,C,Co,Mo,N,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.electacta.2014.08.091,Peoples R China,Donghua Univ,ELECTROCHIMICA ACTA,7.336,11/1/2014,57,0.68,NaN,NaN,The ORR activity is highly improved by reheating the catalyst after H2SO4 leaching with improved half-wave potential of 0.68 V vs,"Normal,only acid.",0,0,0,C,S,N,None,None,None,None,None,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,10.1007/s12274-020-3186-x,Peoples R China,Tianjin Univ Technol,NANO RESEARCH,10.269,11/24/2020,76,0.78,0.85,0.72,"It achieves high half-wave potentials of 0.78, 0.85 and 0.72 V in 0.1 M HClO4, 0.1 M KOH and 0.1 M phosphate buffer saline (PBS) solutions, respectively, as well as respectable stability","Normal,acid, alkaline and neutral.",0,0,0,C,Fe,Zn,N,None,None,None,None,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/aenm.201701771,Germany,Max Planck Inst Colloids & Interfaces,ADVANCED ENERGY MATERIALS,29.698,4/27/2018,42,0.76,NaN,NaN,The obtained carbons with large tubular porosity and imprinted N-4 sites lead to very active catalysts with a half-wave potential (E-1/2) of up to 0.76 V versus RHE in acidic electrolyte after coordination with iron,"Normal,only acid.",0,0,0,C,Fe,N,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c6ta05075a,Peoples R China,Wuhan Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,1/1/2016,48,0.634,0.785,NaN,"RHE, respectively, in acidic and alkaline media) than those of the material prepared without using NaCl confinement (72.9 m(2) g(-1), E-1/2 = 0.634 V and 0.785 V, respectively, in acidic and alkaline media).","Normal,acid and alkaline.",0,0,1,C,Fe,Na,Cl,N,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jechem.2020.06.059,Peoples R China,Peking Univ,JOURNAL OF ENERGY CHEMISTRY,13.599,1/26/2021,54,0.79,0.891,NaN,"The as-synthesized Co-SA-N-C exhibits excellent ORR activity with E-1/2 of 0.891 V in alkaline medium, out-performing the commercial Pt/C by 39 mV","Normal,only alkaline.",0,0,0,C,Co,N,None,None,None,None,None,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/chem.202103275,Peoples R China,Beijing Univ Chem Technol,CHEMISTRY-A EUROPEAN JOURNAL,5.02,12/18/2021,0,0.801,0.923,0.757,"Profiting from the modulated electron distribution and textual properties, well-designed Cu/Fe-NC exhibits superior half-wave potential (E-1/2) of 0.923 V in alkaline, 0.757 V in neutral and comparable 0.801 V in acid electrolytes, respectively","Normal,acid, alkaline and neutral.",0,0,0,C,Cu,Fe,N,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/smll.202200911,Peoples R China,Dalian Univ Technol,SMALL,15.153,4/13/2022,4,0.781,0.904,NaN,"Therefore, the Fe&Mn/N-C catalyst exhibits enhanced ORR performance both in alkaline and acidic solution (half-wave potentials are 0.904 and 0.781 V)","Normal,acid and alkaline.",0,0,0,C,Fe,Mn,N,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/c8ta07849a,Peoples R China,Wuhan Univ Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,12/28/2018,98,0.767,0.887,NaN,"The prepared Fe/N/S-CNTs exhibits excellent ORR activity with a half-wave potential of 0.887 V in alkaline medium, which is 42 mV higher than that of commercial Pt/C (0.845 V), and its half-wave potential is just 26 mV lower than that of Pt/C in acidic medium","Normal,acid and alkaline.",0,0,0,C,Fe,N,S,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1149/1945-7111/ab9720,Peoples R China,Jinan Univ,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,6/19/2020,8,0.78,NaN,NaN,"The as prepared sample obtained by optimized preparation conditions exhibits outstanding ORR activity in acid solution with an onset potential of 0.96 V vs RHE (reversible hydrogen electrode), half-wave potential of 0.78 V, and a current density of 0.575 m A cm(-2) at 0.7 V in a H-2-O-2 fuel cell test, which provides an ideal viewpoint to develop highly efficient catalyst for the oxygen reduction reaction","Normal,only acid.",0,1,0,C,Co,Fe,N,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/d0ta10811a,Peoples R China,Soochow Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,3/16/2021,28,0.777,0.887,NaN,"Thus, Fe-N-C@Ti3C2Tx exhibited excellent ORR activity and stability in alkaline solution, including a half-wave potential of 0.887 V vs","Normal,only alkaline.",0,0,0,C,Fe,Ti,N,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1149/1945-7111/ac645c,Peoples R China,Xiamen Univ,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,4/24/2022,0,0.64,NaN,NaN,"The results revealed that the half-wave potential (E (1/2)) of the best performed Ru(NiSe2)/C-400 reached 0.64 V with the overall loss of 5.6% in E (1/2) after 1000 cycles in 0.1 mol center dot l(-1) HClO4, showing the highly improved ORR activity and excellent stability as compared with those of the best performed NiSe2/C-350","Normal,only acid.",0,0,0,C,Ru,Ni,Se,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2021.151607,Peoples R China,Jinan Univ,APPLIED SURFACE SCIENCE,7.392,12/22/2021,5,0.78,NaN,NaN,"As a result, the as-prepared FeNC catalyst showed an onset and half-wave potential of 0.95 V and 0.78 V in 0.1 M HClO4 with 1600 rpm, respectively","Normal,only acid.",0,1,0,C,Fe,N,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c6ra20593c,Peoples R China,Zhejiang Univ,RSC ADVANCES,4.036,11/9/2016,5,0.717,NaN,NaN,"The experimental results showed that the composite catalyst could yield an average electron transfer number of 3.85 and its onset and half-wave potentials for acidic ORR were only 56 and 69 mV smaller than those of Pt/C (40 wt% Pt) catalyst, respectively","Normal,only acid.",1,1,0,C,Fe,N,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1021/acs.energyfuels.0c02783,Peoples R China,Sichuan Univ,ENERGY & FUELS,4.654,1/11/2021,7,0.78,0.85,NaN,"In alkaline conditions, Fe-N-HPC0.05 exhibited similar onset and half-wave potentials compared with 1.02 and 0.85 V for commercial Pt/C, respectively","Normal,only alkaline.",1,1,0,C,Fe,N,None,None,None,None,None,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1038/s41929-018-0164-8,Peoples R China,Harbin Inst Technol,NATURE CATALYSIS,40.706,12/28/2018,707,0.8,NaN,NaN,"The Mn-N-C catalyst exhibited a half-wave potential of 0.80 V versus the reversible hydrogen electrode, approaching that of Fe-N-C catalysts, along with significantly enhanced stability in acidic media","Normal,only acid.",0,0,0,C,Mn,N,None,None,None,None,None,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.11862/CJIC.2021.122,Peoples R China,Guizhou Meiling Power Source Co Ltd,CHINESE JOURNAL OF INORGANIC CHEMISTRY,0.827,7/7/2021,0,0.649,0.855,NaN,"In alkaline medium, the initial potential, half-wave potential and limiting current density of ZnN/C -900 were 0.955 V, 0.855 V and 7.10 mA.cm(-2), respectively","Normal,only alkaline.",0,1,0,C,N,Zn,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.carbon.2018.10.040,Peoples R China,China Univ Petr,CARBON,11.307,12/28/2018,47,0.664,0.873,NaN,"The Fe3C/NCNFs exhibit superior electrocatalytic performance towards oxygen reduction reaction with an onset potential of 1.012 V and a half-wave potential of 0.873 V in alkaline media, exceeding the benchmark commercial Pt/C catalyst by ca","Normal,only alkaline.",1,1,0,C,Fe,N,None,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,10.7503/cjcu20180459,Peoples R China,Chinese Acad Sci,CHEMICAL JOURNAL OF CHINESE UNIVERSITIES-CHINESE,0.786,1/4/2019,4,0.81,0.897,NaN,The half-wave potential(E-1/2) in acidic medium can reach to 0.81 V(vs,"Normal,only acid.",0,0,0,C,Fe,None,None,None,None,None,None,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,10.1016/S1872-2067(15)61049-X,Peoples R China,Chinese Acad Sci,CHINESE JOURNAL OF CATALYSIS,12.92,4/1/2016,33,0.75,0.88,NaN,"The Fe-N-C catalyst exhibits excellent ORR activity in 0.1 mol/L NaOH electrolyte (onset potential, E-o = 1.08 V and half wave potential, E-1/2 = 0.88 V vs","Normal,only alkaline.",1,1,0,C,Fe,N,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.ijhydene.2016.05.295,India,Natl Inst Sci Educ & Res,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,9/7/2016,23,0.75,NaN,NaN,Only 4 and 6 mV positive shift of E-1/2 after 1500 potential cycles in basic medium and acid media respectively prove the excellent durability of this catalyst,"Normal,only acid.",1,0,0,C,Pd,N,None,None,None,None,None,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9ta00508k,Peoples R China,Hong Kong Univ Sci & Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,7/24/2019,44,0.84,NaN,NaN,"Benefiting from the unique structure and high-density atomic Fe-N-x sites, this new type of electrocatalyst showed an impressive ORR half-wave potential of 0.84 V and kinetic current density of 13.1 mA cm(-2) at a potential of 0.8 V in acidic media, which was even better those of commercial Pt/C.","Normal,only acid.",0,1,0,C,Fe,N,None,None,None,None,None,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcis.2018.08.118,Peoples R China,Northeast Normal Univ,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,12/28/2018,40,0.739,0.854,NaN,"Under the optimized condition, FeCo@PCNF-800 displays excellent ORR electrocatalytic activity in alkaline solutions, with a more positive half-wave potential (E-1/2 of 0.854 V vs RHE) and larger limited-diffusion current density (j of 6.012 mA cm(-2)) than those of 20 wt% Pt/C (E-1/2 of 0.849 V and j of 5.710 mA cm(-2))","Normal,only alkaline.",0,1,0,C,N,Co,Fe,None,None,None,None,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,10.1002/admi.202201263,Peoples R China,Anhui Univ Technol,ADVANCED MATERIALS INTERFACES,6.389,8/26/2022,0,0.85,NaN,NaN,"The synergetic roles between Pt atoms and nanoparticles with average sizes of 6.19 nm make catalyst show remarkable activity toward ORR, with onset potential and half-wave potential of 0.98 and 0.85 V (vs RHE) in the acidic medium, which are 70 and 40 mV more positive than those of Pt/C, respectively","Normal,only acid.",1,1,0,Pt,N,C,None,None,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/adfm.201503613,Japan,Hokkaido Univ,ADVANCED FUNCTIONAL MATERIALS,19.924,2/2/2016,194,0.79,NaN,NaN,"The catalyst exhibits a high ORR activity, with onset and half-wave potentials of 0.97 and 0.79 V, respectively, versus reversible hydrogen electrode, a high selectivity of above 3.92 electron transfer number, and a high electrochemical durability, with a 17 mV negative shift of E-1/2 after 10 000 cycles in an oxygen-saturated 0.5 m H2SO4 solution","Normal,only acid.",0,1,0,C,N,Fe,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
