,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_HER
0,10.1016/j.ijhydene.2022.04.118,Iran,Univ Mazandaran,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2022-08-11,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2022.04.118,NaN,NaN,NaN,C,Cu,P,Pt,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jtice.2018.06.006,Peoples R China,Soochow Univ,JOURNAL OF THE TAIWAN INSTITUTE OF CHEMICAL ENGINEERS,5.477,2018-10-26,17,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jtice.2018.06.006,NaN,NaN,NaN,Ag,Cu,Pd,None,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.electacta.2020.135997,Peoples R China,Guangdong Univ Technol,ELECTROCHIMICA ACTA,7.336,2020-04-10,21,NaN,NaN,NaN,"The best NiCo2O4-CN catalyst shows a hierarchical structure composed of interconnected nanosheets, and exhibits versatile bifunctional ORR/OER electroactivities with a half-wave potential of 0.81 V for ORR and an overpotential of 383 mV for OER under a current density of 10 mA cm(-2)",No pH key word.10.1016/j.electacta.2020.135997,NaN,NaN,NaN,C,Co,N,Ni,O,None,None,None,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1016/S1003-9953(09)60017-7,Peoples R China,Tianjin Univ,JOURNAL OF NATURAL GAS CHEMISTRY,2.398,2008-12-01,18,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/S1003-9953(09)60017-7,NaN,NaN,NaN,O,Ti,None,None,None,None,None,None,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.micromeso.2016.02.036,Iran,Univ Kashan,MICROPOROUS AND MESOPOROUS MATERIALS,5.876,2016-06-01,25,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.micromeso.2016.02.036,NaN,NaN,NaN,Fe,None,None,None,None,None,None,None,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,10.1016/j.cej.2021.131550,Peoples R China,Nanchang Hangkong Univ,CHEMICAL ENGINEERING JOURNAL,16.744,2021-12-10,21,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cej.2021.131550,NaN,NaN,NaN,Bi,C,Mo,O,V,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1016/S1872-1508(08)60039-X,Peoples R China,Fuzhou Univ,ACTA PHYSICO-CHIMICA SINICA,6.253,2008-06-01,14,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/S1872-1508(08)60039-X,NaN,NaN,NaN,C,Fe,O,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.ces.2021.117270,Peoples R China,East China Univ Sci & Technol,CHEMICAL ENGINEERING SCIENCE,4.889,2022-04-28,1,NaN,NaN,NaN,The resultant oxyhydroxide catalyst exhibits a remarkable OER activity with an overpotential of 271 mV at a current density of 10 mA cm-2,No pH key word.10.1016/j.ces.2021.117270,NaN,NaN,NaN,Cl,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1007/s10562-008-9801-1,Netherlands,Delft Univ Technol,CATALYSIS LETTERS,2.936,2009-04-01,60,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s10562-008-9801-1,NaN,NaN,NaN,Au,O,Ti,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,10.1007/s10853-017-1855-2,Peoples R China,Ningbo Univ,JOURNAL OF MATERIALS SCIENCE,4.682,2018-12-28,23,420.0,380.0,NaN,"R-Co3O4 and Co3O4-C polyhedrons show lower overpotentials of 380 and 420 mV, respectively, compared to P-Co3O4 polyhedron (520 mV) at the current density of 10 mA cm(-2) in 1 M KOH solution (pH 13.7)","Normal,acid and alkaline.",0,1,0,C,Co,O,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1038/s41467-020-16558-1,Peoples R China,Hunan Univ,NATURE COMMUNICATIONS,17.694,2020-07-08,106,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1038/s41467-020-16558-1,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.electacta.2017.08.005,Peoples R China,Southern Univ Sci & Technol,ELECTROCHIMICA ACTA,7.336,2017-09-25,8,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.electacta.2017.08.005,NaN,NaN,NaN,Bi,Br,Cl,I,O,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1016/j.catcom.2015.04.012,Peoples R China,Beijing Inst Technol,CATALYSIS COMMUNICATIONS,3.51,2015-07-05,86,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.catcom.2015.04.012,NaN,NaN,NaN,Co,O,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.matchemphys.2011.11.085,Peoples R China,Shanxi Univ,MATERIALS CHEMISTRY AND PHYSICS,4.778,2012-02-15,218,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.matchemphys.2011.11.085,NaN,NaN,NaN,C,O,Zn,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/c3cp55439b,NV 89557 USA,Univ Nevada,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,3.945,2014-07-09,33,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c3cp55439b,NaN,NaN,NaN,B,Mn,None,None,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.synthmet.2021.116847,Peoples R China,Xian Technol Univ,SYNTHETIC METALS,4.0,2021-09-19,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.synthmet.2021.116847,NaN,NaN,NaN,C,Mo,N,None,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.combustflame.2012.09.004,NJ 08544 USA,Princeton Univ,COMBUSTION AND FLAME,5.767,2012-12-26,6,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.combustflame.2012.09.004,NaN,NaN,NaN,O,Pd,None,None,None,None,None,None,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.hazmat.2020.123470,Peoples R China,Tsinghua Univ,JOURNAL OF HAZARDOUS MATERIALS,14.224,2020-12-30,31,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.hazmat.2020.123470,NaN,NaN,NaN,Bi,Cl,O,Sn,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/bab.1559,Peoples R China,Ningbo Univ,BIOTECHNOLOGY AND APPLIED BIOCHEMISTRY,2.724,2018-12-28,17,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/bab.1559,NaN,NaN,NaN,O,Zn,None,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,10.3390/ma13184055,Poland,Univ Gdansk,MATERIALS,3.748,2020-11-03,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/ma13184055,NaN,NaN,NaN,Ag,N,O,Ta,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0,10.1016/j.apcata.2022.118765,Japan,Kyushu Univ,APPLIED CATALYSIS A-GENERAL,5.723,2022-08-03,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcata.2022.118765,NaN,NaN,NaN,Au,None,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1021/acs.jpcc.9b03589,CA 94305 USA,Stanford Univ,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,2019-08-27,9,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acs.jpcc.9b03589,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/c9ta06411g,Peoples R China,Chinese Acad Sci,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2019-09-11,37,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c9ta06411g,NaN,NaN,NaN,C,Co,Fe,O,Ru,None,None,None,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.chemosphere.2022.133611,Peoples R China,Hong Kong Polytech Univ,CHEMOSPHERE,8.943,2022-03-13,6,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.chemosphere.2022.133611,NaN,NaN,NaN,C,N,P,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/S1003-9953(08)60116-4,Peoples R China,S China Univ Technol,JOURNAL OF NATURAL GAS CHEMISTRY,2.398,2009-09-01,13,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/S1003-9953(08)60116-4,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.2166/wst.2001.0317,Spain,Univ Politecn Valencia,WATER SCIENCE AND TECHNOLOGY,2.43,2001-01-01,21,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.2166/wst.2001.0317,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.2166/wst.2018.001,Peoples R China,Nanjing Tech Univ,WATER SCIENCE AND TECHNOLOGY,2.43,2018-12-28,9,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.2166/wst.2018.001,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1149/1945-7111/abcde3,GA 30332 USA,Georgia Inst Technol,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,2021-01-12,21,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1149/1945-7111/abcde3,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.apcata.2019.117281,Peoples R China,Hunan Univ,APPLIED CATALYSIS A-GENERAL,5.723,2019-11-28,39,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcata.2019.117281,NaN,NaN,NaN,Cd,Co,S,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1007/s12274-021-3931-9,Peoples R China,Southern Univ Sci & Technol,NANO RESEARCH,10.269,2021-12-11,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s12274-021-3931-9,NaN,NaN,NaN,Ce,Co,Fe,O,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/S0360-3199(02)00293-8,NJ 08512 USA,BlackLight Power Inc,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2003-12-01,7,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/S0360-3199(02)00293-8,NaN,NaN,NaN,He,Si,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,10.1039/d1ta00769f,Peoples R China,Jinan Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2021-05-19,6,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d1ta00769f,NaN,NaN,NaN,B,Fe,O,Si,None,None,None,None,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,10.1021/acs.jpcc.0c08923,Sweden,Chalmers Univ Technol,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,2021-03-04,7,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acs.jpcc.0c08923,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1186/s42834-021-00082-y,Nigeria,Nigerian Young Researchers Acad,SUSTAINABLE ENVIRONMENT RESEARCH,4.309,2021-03-31,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1186/s42834-021-00082-y,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/smll.201502106,Singapore,Nanyang Technol Univ,SMALL,15.153,2015-12-16,141,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/smll.201502106,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2019.118535,Canada,Univ Laval,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2020-03-19,40,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcatb.2019.118535,NaN,NaN,NaN,Al,C,Ce,Ni,O,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/S1001-0742(13)60441-6,Peoples R China,Chinese Acad Sci,JOURNAL OF ENVIRONMENTAL SCIENCES,6.796,2014-03-01,25,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/S1001-0742(13)60441-6,NaN,NaN,NaN,C,O,P,Ti,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,10.1016/j.fuel.2010.11.043,Germany,Univ Stuttgart,FUEL,8.035,2012-10-24,37,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.fuel.2010.11.043,NaN,NaN,NaN,O,S,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/cjce.23835,Canada,Univ Toronto,CANADIAN JOURNAL OF CHEMICAL ENGINEERING,2.5,2020-09-03,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/cjce.23835,NaN,NaN,NaN,Bi,C,Cd,Cu,N,Nb,O,S,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/d2ra01215d,NaN,NaN,RSC advances,4.036,2022-04-16,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d2ra01215d,NaN,NaN,NaN,Br,Cl,O,Sb,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1039/c6ra23098a,Peoples R China,Shanghai Inst Technol,RSC ADVANCES,4.036,2017-01-04,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c6ra23098a,NaN,NaN,NaN,C,Co,O,Zr,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9cc05540a,Peoples R China,Yangzhou Univ,CHEMICAL COMMUNICATIONS,6.065,2019-09-30,37,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c9cc05540a,NaN,NaN,NaN,Co,Se,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1088/0957-4484/27/34/345402,England,Queen Mary Univ London,NANOTECHNOLOGY,3.953,2016-08-26,27,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1088/0957-4484/27/34/345402,NaN,NaN,NaN,Ag,B,F,O,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,10.1016/j.jpowsour.2021.229859,Peoples R China,Jiangnan Univ,JOURNAL OF POWER SOURCES,9.794,2021-06-04,8,NaN,313.0,NaN,"In this work, using a facile self-template method, the optimal 2D amorphous N-doped CoFe-phosphate displays superior electrocatalytic performances toward both ORR and OER, which exhibits a lower overpotential of 313 mV at 10 mA cm-2 (Ej=10) for OER and a high half-wave potential of 0.74 V(E1/2) for ORR and a small potential gap Delta E (Delta E = Ej=10 - E1/2) of 0.80 V in 1.0 M KOH electrolyte","Normal,only alkaline.",0,0,0,Zn,None,None,None,None,None,None,None,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jpowsour.2021.229859,Peoples R China,Jiangnan Univ,JOURNAL OF POWER SOURCES,9.794,2021-06-04,8,NaN,NaN,NaN,"Furthermore, this bifunctional electrocatalyst was applied in Zn-air battery with a high power density (74.6 mW cm-2), specific capacity (750 mAhgZn- 1), and long-term stability (over 30 h at 10 mA cm-2)",No pH key word.10.1016/j.jpowsour.2021.229859,NaN,NaN,NaN,Zn,None,None,None,None,None,None,None,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.apsusc.2021.151830,Peoples R China,Chengdu Univ,APPLIED SURFACE SCIENCE,7.392,2022-01-07,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apsusc.2021.151830,NaN,NaN,NaN,C,Co,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.3390/catal9110965,South Korea,Sunchon Natl Univ,CATALYSTS,4.501,2019-12-23,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/catal9110965,NaN,NaN,NaN,O,Ti,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/aenm.201700005,Peoples R China,Nanjing Univ Informat Sci & Technol,ADVANCED ENERGY MATERIALS,29.698,2017-09-20,551,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/aenm.201700005,NaN,NaN,NaN,Mn,O,None,None,None,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.cej.2020.124970,South Korea,Myongji Univ,CHEMICAL ENGINEERING JOURNAL,16.744,2020-06-16,19,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cej.2020.124970,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,10.1021/acssuschemeng.0c04127,Peoples R China,Shanghai Univ Elect Power,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,2021-03-10,7,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acssuschemeng.0c04127,NaN,NaN,NaN,C,N,Ni,None,None,None,None,None,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/ie00033a021,NaN,NaN,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,4.326,1994-09-01,10,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/ie00033a021,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1007/s10008-019-04205-9,Peoples R China,Shaanxi Univ Sci & Technol,JOURNAL OF SOLID STATE ELECTROCHEMISTRY,2.747,2019-04-19,8,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s10008-019-04205-9,NaN,NaN,NaN,B,C,Li,Mn,Ni,O,None,None,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
