,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Final_FE,Product_Type,Product_Type_Global_Multi,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel
0,10.1016/j.jphotochem.2018.04.012,Germany,Tech Univ Berlin,JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY A-CHEMISTRY,5.141,2018-12-28,44,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jphotochem.2018.04.012,NaN,NaN,NaN,Al,C,N,O,P,Pt,Ti,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/adfm.202103671,Peoples R China,Guizhou Univ,ADVANCED FUNCTIONAL MATERIALS,19.924,2021-07-05,17,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1002/adfm.202103671,NaN,NaN,NaN,Au,Bi,C,O,Pt,None,None,None,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/om9806242,KY 40292 USA,Univ Louisville,ORGANOMETALLICS,3.837,1998-11-09,30,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/om9806242,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/am201123u,MN 55455 USA,Univ Minnesota,ACS APPLIED MATERIALS & INTERFACES,10.383,2011-11-01,152,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/am201123u,NaN,NaN,NaN,O,Ti,None,None,None,None,None,None,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acscatal.6b01545,Canada,Univ Toronto,ACS CATALYSIS,13.7,2016-11-02,45,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acscatal.6b01545,NaN,NaN,NaN,C,O,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acscatal.9b05115,Peoples R China,Sun Yat Sen Univ,ACS CATALYSIS,13.7,2020-04-28,37,76.5,HCOOH,0,The electrocatalyst manifests high selectivity and activity toward formate (maximum Faradaic efficiency as high as 76.5% and maximum partial current density 21.06 mA cm(-2)).,"Normal, FE value found.",0,0,0,C,Cu,O,S,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.catcom.2016.01.019,Peoples R China,Donghua Univ,CATALYSIS COMMUNICATIONS,3.51,2016-03-05,53,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.catcom.2016.01.019,NaN,NaN,NaN,O,Zn,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.micromeso.2022.111683,South Korea,Incheon Natl Univ,MICROPOROUS AND MESOPOROUS MATERIALS,5.876,2022-03-18,0,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.micromeso.2022.111683,NaN,NaN,NaN,Al,C,Ni,O,None,None,None,None,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1021/om00042a004,NaN,NaN,ORGANOMETALLICS,3.837,1992-06-01,66,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/om00042a004,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jes.2015.03.031,Peoples R China,Chinese Acad Sci,JOURNAL OF ENVIRONMENTAL SCIENCES,6.796,2015-11-04,28,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jes.2015.03.031,NaN,NaN,NaN,Cl,Hg,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jhazmat.2008.10.093,Chile,Univ Catolica Santisima Concepcion,JOURNAL OF HAZARDOUS MATERIALS,14.224,2009-06-15,93,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jhazmat.2008.10.093,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcou.2015.05.003,Switzerland,Univ Lausanne,JOURNAL OF CO2 UTILIZATION,8.321,2015-12-01,155,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jcou.2015.05.003,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/catal11101209,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.3390/catal11101209,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1080/18811248.2001.9715140,Japan,Hitachi Ltd,JOURNAL OF NUCLEAR SCIENCE AND TECHNOLOGY,1.126,2001-12-01,12,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1080/18811248.2001.9715140,NaN,NaN,NaN,N,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10.1021/es071145+,Peoples R China,Shanghai Jiao Tong Univ,ENVIRONMENTAL SCIENCE & TECHNOLOGY,11.357,2008-01-15,36,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/es071145+,NaN,NaN,NaN,Br,Cl,Co,Hg,N,O,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1002/adfm.201910408,Denmark,Aarhus Univ,ADVANCED FUNCTIONAL MATERIALS,19.924,2020-03-05,59,NaN,HCOOH,0,"As a result, high selectivity over a broad potential range in the eCO(2)RR toward formate production with a Faradaic efficiency up to 95(3)% is achieved",No FE.value found10.1002/adfm.201910408,NaN,NaN,NaN,Bi,None,None,None,None,None,None,None,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1021/ef800553b,Peoples R China,Beijing Univ Chem Technol,ENERGY & FUELS,4.654,2009-01-01,51,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/ef800553b,NaN,NaN,NaN,Ni,O,None,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2020.125120,Peoples R China,Sichuan Univ,CHEMICAL ENGINEERING JOURNAL,16.744,2020-07-06,7,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.cej.2020.125120,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acscatal.9b01405,Mexico,Univ Nacl Autonoma Mexico,ACS CATALYSIS,13.7,2019-09-04,165,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acscatal.9b01405,NaN,NaN,NaN,C,N,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1016/j.catcom.2015.02.027,LA 70803 USA,Louisiana State Univ,CATALYSIS COMMUNICATIONS,3.51,2015-05-06,24,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.catcom.2015.02.027,NaN,NaN,NaN,C,N,O,Zn,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.3390/catal10090980,Italy,Univ Bari,CATALYSTS,4.501,2020-11-04,6,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.3390/catal10090980,NaN,NaN,NaN,Cu,Fe,In,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1039/c6gc00410e,Peoples R China,Beijing Univ Chem Technol,GREEN CHEMISTRY,11.034,2016-06-07,192,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1039/c6gc00410e,NaN,NaN,NaN,C,N,O,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jece.2020.103844,Brazil,Univ Fed Ceara,JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING,7.968,2020-09-11,13,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jece.2020.103844,NaN,NaN,NaN,C,O,Ti,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cattod.2020.05.037,Poland,Lodz Univ Technol,CATALYSIS TODAY,6.562,2021-04-03,9,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.cattod.2020.05.037,NaN,NaN,NaN,La,N,Ni,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1007/s10854-020-04602-1,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1007/s10854-020-04602-1,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/S0014-5793(98)00298-1,LA 70803 USA,Louisiana State Univ,FEBS LETTERS,3.864,1998-04-10,63,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/S0014-5793(98)00298-1,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.nanoen.2020.105311,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.nanoen.2020.105311,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcata.2005.05.015,Brazil,Univ Fed Sao Carlos,APPLIED CATALYSIS A-GENERAL,5.723,2005-08-18,113,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apcata.2005.05.015,NaN,NaN,NaN,C,Ce,O,Pt,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2022.135877,Peoples R China,Beijing Univ Technol,CHEMICAL ENGINEERING JOURNAL,16.744,2022-04-28,0,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.cej.2022.135877,NaN,NaN,NaN,C,O,P,S,None,None,None,None,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1021/ja401847c,TN 37831 USA,Oak Ridge Natl Lab,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,2013-08-28,432,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/ja401847c,NaN,NaN,NaN,Al,C,O,Pt,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/adfm.202002092,Peoples R China,East China Normal Univ,ADVANCED FUNCTIONAL MATERIALS,19.924,2020-08-13,46,97.4,HCOOH,0,"The resultant mesoporous SnO(2)nanosheets as catalyst for CO(2)electroreduction reaction (CO2RR) exhibit excellent selectivity, with a high Faraday efficiency (FE) of HCOOH reaching up to 90.0% at -1.3 V andC(1)FE of 97.4% at -1.2 V versus reversible hydrogen electrode, as well as long-term stability, which is among the best performance compared to reported SnO(2)materials, thanks to the collective contributions of the unique architecture and mesoporous structure.","Normal, FE value found.",0,1,0,C,O,None,None,None,None,None,None,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1039/d0nj01448f,India,Indian Inst Technol Ropar,NEW JOURNAL OF CHEMISTRY,3.925,2020-06-23,11,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1039/d0nj01448f,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c5ta02622a,Peoples R China,Guangxi Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2015-01-01,25,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1039/c5ta02622a,NaN,NaN,NaN,C,O,Pd,Ti,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1016/j.poly.2021.115147,Peoples R China,Sun Yat Sen Univ,POLYHEDRON,2.975,2021-06-12,3,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.poly.2021.115147,NaN,NaN,NaN,C,N,O,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acscentsci.7b00442,CA 94025 USA,SLAC Natl Accelerator Lab,ACS CENTRAL SCIENCE,18.728,2017-12-27,40,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acscentsci.7b00442,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,10.1038/s41467-020-17690-8,Peoples R China,Tsinghua Univ,NATURE COMMUNICATIONS,17.694,2020-09-01,37,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1038/s41467-020-17690-8,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1021/acscatal.0c05671,CA 92093 USA,Univ Calif San Diego,ACS CATALYSIS,13.7,2021-07-01,7,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acscatal.0c05671,NaN,NaN,NaN,C,Cu,O,Si,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.seppur.2012.04.019,India,Inst Chem Technol,SEPARATION AND PURIFICATION TECHNOLOGY,9.136,2012-10-24,125,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.seppur.2012.04.019,NaN,NaN,NaN,C,Fe,N,O,P,S,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcou.2017.05.016,South Korea,Inha Univ,JOURNAL OF CO2 UTILIZATION,8.321,2017-08-08,8,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jcou.2017.05.016,NaN,NaN,NaN,C,F,N,O,S,Si,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/S0167-577X(00)00406-7,Argentina,UNLP,MATERIALS LETTERS,3.574,2001-08-01,61,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/S0167-577X(00)00406-7,NaN,NaN,NaN,Al,C,Ca,Ni,O,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1080/15435075.2021.1875466,Peoples R China,Chinese Acad Sci,INTERNATIONAL JOURNAL OF GREEN ENERGY,3.206,2021-03-02,2,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1080/15435075.2021.1875466,NaN,NaN,NaN,C,Cu,N,O,Ti,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1002/jccs.202100180,Taiwan,Providence Univ,JOURNAL OF THE CHINESE CHEMICAL SOCIETY,1.753,2021-07-19,1,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1002/jccs.202100180,NaN,NaN,NaN,Bi,C,O,Pd,V,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1021/acsami.9b15950,Malaysia,Monash Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,2020-07-09,28,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acsami.9b15950,NaN,NaN,NaN,B,Bi,Br,C,O,V,W,None,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1016/j.jiec.2019.04.051,Peoples R China,North China Elect Power Univ,JOURNAL OF INDUSTRIAL AND ENGINEERING CHEMISTRY,6.76,2019-07-16,9,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jiec.2019.04.051,NaN,NaN,NaN,B,C,K,N,O,None,None,None,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/adma.202206478,NaN,NaN,"Advanced materials (Deerfield Beach, Fla.)",32.086,2022-09-07,0,90.0,CO,0,"Inspired by the structure of naturally occurring Mo-dependent enzymes capable of activating CO2 , we demonstrate here a heteronuclear Mo-Se dual-single-atom electrocatalyst (MoSA-SeSA) for ECR into CO with a Faradaic efficiency of above 90% over a broad potential window from -0.4 to -1.0V versus reversible hydrogen electrode","Normal, FE value found.",0,0,0,C,Mo,O,S,Se,None,None,None,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.20964/2018.11.42,Peoples R China,ShanghaiTech Univ,INTERNATIONAL JOURNAL OF ELECTROCHEMICAL SCIENCE,1.541,2018-12-28,3,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.20964/2018.11.42,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1016/j.isci.2020.101181,Singapore,ASTAR,ISCIENCE,6.107,2020-07-27,62,56.0,HCOOH,0,"Formic acid is found as the main product on Ti2CTx and Mo2CTx MXenes, with peak Faradaic efficiency of over 56% on Ti2CTx and partial current density of up to -2.5 mA cm(-2) on Mo2CTx","Normal, FE value found.",0,0,0,C,Mo,O,Ti,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d0sc05679k,Peoples R China,Southern Univ Sci & Technol,CHEMICAL SCIENCE,9.969,2021-05-23,7,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1039/d0sc05679k,NaN,NaN,NaN,C,Mn,N,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1016/j.physb.2017.10.083,Brazil,Sao Paulo State Univ UNESP,PHYSICA B-CONDENSED MATTER,2.988,2018-05-18,10,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.physb.2017.10.083,NaN,NaN,NaN,Ce,La,O,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
0,10.1021/acscatal.7b03396,CA 92093 USA,Univ Calif San Diego,ACS CATALYSIS,13.7,2018-12-28,122,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acscatal.7b03396,NaN,NaN,NaN,C,Mn,O,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c5ee02879e,Australia,Monash Univ,ENERGY & ENVIRONMENTAL SCIENCE,39.714,2016-01-01,129,85.1,CO,0,The catalyst is capable of producing CO at overpotentials as low as 140 mV and reaches a maximum faradaic efficiency of 85.1% at an overpotential of 540 mV,"Normal, FE value found.",0,0,0,C,Na,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.mssp.2014.07.005,Peoples R China,South China Agr Univ,MATERIALS SCIENCE IN SEMICONDUCTOR PROCESSING,4.644,2014-12-31,11,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.mssp.2014.07.005,NaN,NaN,NaN,Ag,C,N,O,P,Ti,V,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.iecr.2c01479,Peoples R China,Yangzhou Univ,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,4.326,2022-07-22,0,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acs.iecr.2c01479,NaN,NaN,NaN,C,Ca,Ni,O,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.chemosphere.2005.03.006,India,Aligarh Muslim Univ,CHEMOSPHERE,8.943,2005-10-01,72,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.chemosphere.2005.03.006,NaN,NaN,NaN,Br,C,K,N,O,Ti,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
