TEST,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,HWP,Remark_Sentence,Bug_Note,PH,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_Onset
1,10.1016/j.carbon.2019.08.036,Peoples R China,Beihang Univ,CARBON,11.307,10/17/2019 0:00,33,0.691,"More importantly, the low Delta E (= E-10 mA cm(-2) - E--3 mA cm(-2)) of 0.691 and 0.784 V in 0.1 M KOH and 0.1 M HClO4 electrolytes for FeNC-900, respectively, indicating its fascinating bifunctional electrocatalytic activities for ORR and OER in both alkaline and acidic electrolytes","Normal,acid and alkaline.",13,1,0,1,C,Fe,N,None,None,None,None,None,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1016/j.jallcom.2021.161588,Peoples R China,Guizhou Univ,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,10/15/2021 0:00,3,0.823,"CoNi-N-CNFs-60 exhibited a low overpotential of 229 mV at 10 mA cm(-2) and a half-wave potential of 0.823 V in 1 M KOH, making it a promising candidate as an efficient air electrode in Zn-air battery","Normal,only alkaline.",13,0,0,0,Co,Ni,C,N,None,None,None,None,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,10.1016/j.nanoen.2017.11.020,Peoples R China,Chinese Acad Sci,NANO ENERGY,19.069,12/28/2018 0:00,68,0.82,"RHE) and OER (eta = 360mV @ 10 mA cm(-2)) in 0.1 M KOH solution with a.E (E-j (=) (OER)(10) - E-1/2(ORR)) = 0.82 V, comparable to that of its state-of-the-art counterparts (e.g., Pt for ORR, IrO2 for OER)","Normal,only alkaline.",13,0,0,0,C,N,Ni,P,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1016/j.jallcom.2021.162778,Peoples R China,Inner Mongolia Univ Technol,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,2/8/2022 0:00,5,0.801,"The Ce@Co3O4/CNFs exhibited the comparable performance to Pt/C and RuO2 in the alkaline environment with a half-wave potential of 0.810 V and overpotential of 380 mV(@ 10 mA cm(-2)) for the ORR and OER, respectively","Normal,only alkaline.",13,0,0,0,C,Ce,Co,O,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,10.1016/j.jmst.2020.11.061,Peoples R China,Tianjin Univ,JOURNAL OF MATERIALS SCIENCE & TECHNOLOGY,10.319,6/13/2021 0:00,6,0.84,"The obtained Co(OH)(2)@NC exhibits remarkable activity in terms of a lower overpotential of 330 mV@10 mA cm(-2) for OER and a more positive half-wave potential (E-1/2 = 0.84 V) for ORR in alkaline medium, outperforming IrO2 and Pt/C","Normal,only alkaline.",13,0,0,0,C,N,Co,O,None,None,None,None,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,10.1016/j.jcis.2022.06.067,Peoples R China,Anhui Univ Sci & Technol,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,7/22/2022 0:00,2,0.904,"Expectantly, the resulted NDC nanocage embedded with Ni-Fe alloy and Fe3C particles, as assembled Mott-Schottkytyped catalyst, delivered a promoted half-wave potential of 0.904 V for ORR and a low overpotential of 315 mV at 10 mA/cm2 for OER both in alkaline media, outperforming those of commercial Pt/C and RuO2 counterparts","Normal,only alkaline.",13,0,0,0,C,Ni,Fe,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,10.1002/smll.202105887,Peoples R China,Hong Kong Polytech Univ,SMALL,15.153,12/15/2021 0:00,2,0.833,"Benefiting from integrated 3D architecture with adequate active sites, porous structure, high conductivity originating from the metal substrate, and the synergistic effects of Co-N-C and Co4N, the cathode exhibits excellent bifunctional activity (low overpotential of 275 mV at 10 mA cm(-2) for OER, high half-wave potential of 0.833 V for ORR), and ultralong durability for ORR/OER in the alkaline medium","Normal,only alkaline.",13,0,0,0,Co,N,C,None,None,None,None,None,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1021/acsaem.9b02450,Peoples R China,Zhejiang Normal Univ,ACS APPLIED ENERGY MATERIALS,6.959,5/4/2020 0:00,29,0.87,"The Co, N, P-PCNS exhibited prominent oxygen reduction performance with a positive half-wave potential (E-1/2 = 0.87 V) alternative to commercial Pt/C (E-1/2 = 0.84 V) in 0.1 M KOH electrolyte, coupled with a low overpotential (eta = 319 mV) for oxygen evolution at 10 mA cm(-2) in alkaline circumstance (i.e., 1.0 M KOH)","Normal,only alkaline.",13,0,0,1,Co,N,P,C,None,None,None,None,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1021/acssuschemeng.9b02052,Peoples R China,Shandong Univ Technol,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,9/11/2019 0:00,32,0.852,The 3D Fe/N-G#4 exhibited excellent electrochemical activity with a high half-wave potential (0.852 V vs RHE) for ORR and a low overpotential (393 mV at 10 mA cm(-2)) for OER in the alkaline conditions,"Normal,only alkaline.",13,0,0,0,C,Fe,N,None,None,None,None,None,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1016/j.cej.2021.133541,Peoples R China,Hunan Univ,CHEMICAL ENGINEERING JOURNAL,16.744,4/18/2022 0:00,0,0.852,"Benefiting from the special hierarchical porous morphology, the dual-function catalytic activity of Co-CoF2 heterojunctions and existence of Co-N-x species, the as-obtained PCF@CCFCNT composites exhibit excellent performance in the oxygen evolution reaction (eta = 300 mV@10 mA cm(-2)), as well as outstanding oxygen reduction reaction performance in alkaline medium (E-1/2 = 0.852 V, vs RHE)","Normal,only alkaline.",13,0,0,0,C,F,Co,N,None,None,None,None,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1186/s11671-020-03394-x,Peoples R China,South China Univ Technol,NANOSCALE RESEARCH LETTERS,5.418,10/1/2020 0:00,3,0.8,The optimized catalyst Co/P/MOFs-CNTs-700 exhibited favorable electrochemical activities with the lowest overpotential of 420 mV to achieve the current density of 10 mA cm(-2)for OER and the half potential of 0.8 V for ORR in 0.1 M NaOH,"Normal,only alkaline.",13,0,0,0,C,Co,P,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1016/j.jechem.2020.11.028,Peoples R China,Nankai Univ,JOURNAL OF ENERGY CHEMISTRY,13.599,5/21/2021 0:00,19,0.824,"When used as a bifunctional electrocatalyst, the as-prepared Co/MoC@N-C showed an ORR half-wave potential of 0.824 V in an alkaline medium and an overpotential of only 290 mV for the OER at 10 mA cm(-2), which was 70 mV lower than RuO2","Normal,only alkaline.",13,1,1,0,C,O,Mo,Co,None,None,None,None,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,10.1039/d1ta09278b,Peoples R China,Anhui Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,12/4/2021 0:00,2,0.81,"The OER overpotential of RuCoO HSs at 10 mA cm(-2) is only 260 mV and the ORR half-wave potential is 0.81 V in 0.1 M KOH, corresponding to an ultralow potential gap of 0.68 V","Normal,only alkaline.",13,0,0,0,Co,O,Ru,None,None,None,None,None,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1016/j.cej.2021.128739,South Korea,Chosun Univ,CHEMICAL ENGINEERING JOURNAL,16.744,11/11/2021 0:00,8,0.858,"The optimized tri-functional activity is recorded at a current density of 10 mA cm-2 with an overpotential at 36 mV for HER, and 229 mV for OER, indicating 1.51 V in an alkaline water electrolyzer, as well as a half-wave potential of 0.858 V for ORR","Normal,only alkaline.",13,1,1,0,C,Co,N,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1016/j.jcis.2021.11.101,Peoples R China,Zhejiang Normal Univ,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,2/10/2022 0:00,54,0.86,"The as-prepared FeNi/(FeNi)(9)S-8/N,S-CNS exhibited distinct electrocatalytic activity and stability for the ORR with positive onset (E-onset) and half-wave (E1/2) potentials (E-onset = 0.97 V; E-1/2 = 0.86 V) and OER with the small overpotential (eta = 283 mV) at 10 mA cm(-2) in the alkaline media, outperforming commercial Pt/C and RuO2 catalysts","Normal,only alkaline.",13,0,0,0,C,N,O,Fe,S,Ni,None,None,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/c9qi00033j,NM 88003 USA,New Mexico State Univ,INORGANIC CHEMISTRY FRONTIERS,7.779,6/4/2019 0:00,11,0.844,"The stability test shows that after 1000 cycles of cyclic voltammetry (CV), there is only 15 mV positive shift for achieving a current density of 10 mA cm(-2) in the OER and 17 mV negative shift to reach a current density of -1 mA cm(-2) in the ORR, which indicates the good stability of the electrocatalyst (5 wt% IrO2 incorporated La0.8Sr0.2MnO3) in alkaline solution","Normal,only alkaline.",13,1,1,0,La,Mn,O,Sr,Ir,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/c9qi00033j,NM 88003 USA,New Mexico State Univ,INORGANIC CHEMISTRY FRONTIERS,7.779,6/4/2019 0:00,11,0.825,"The stability test shows that after 1000 cycles of cyclic voltammetry (CV), there is only 15 mV positive shift for achieving a current density of 10 mA cm(-2) in the OER and 17 mV negative shift to reach a current density of -1 mA cm(-2) in the ORR, which indicates the good stability of the electrocatalyst (5 wt% IrO2 incorporated La0.8Sr0.2MnO3) in alkaline solution","Normal,only alkaline.",13,1,1,0,La,Mn,O,Sr,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,10.1016/j.jallcom.2022.165482,Peoples R China,Zhejiang Sci Tech Univ,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,7/10/2022 0:00,0,0.73,"The NC@ MoS2@Co-Fe exhibits remarkable bifunctional electrocatalytic activities with an ORR half-wave potential of 0.73 V in 0.1 M KOH electrolyte and an OER overpotential of 400 mV, driving a current density of 10 mA cm-2","Normal,only alkaline.",13,0,0,0,C,Mo,N,S,Co,Fe,None,None,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/slct.201702231,Peoples R China,East China Univ Sci & Technol,CHEMISTRYSELECT,2.307,12/28/2018 0:00,11,0.739,"The Fe/Co-CNTs-800 catalyst pyrolyzed at 800 degrees C exhibited high electrocatalytic activity for ORR, with only approximate to 50mV lesser activity than that of Pt/C at the half-wave potential, and for OER, with only approximate to 70mV lesser activity than that of RuO2 at a current density of 10mAcm(-2) in a 0.1M KOH solution","Normal,only alkaline.",13,1,1,0,C,Co,Fe,N,O,None,None,None,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1016/j.apcatb.2021.120917,Peoples R China,China Univ Petr East China,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,5/12/2022 0:00,0,0.78,"W atoms regulate local electron structure and coordination environment, leading to faster proton supply and hydrogen release, thus achieving 10 mA cm(-2) at low overpotential of 27 mV (alkaline) and 66 mV (acidic)","Normal,acid and alkaline.",13,1,0,0,O,P,Ru,W,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,10.1016/j.nanoen.2021.106675,Peoples R China,Cent South Univ,NANO ENERGY,19.069,11/27/2021 0:00,12,0.83,The peapod-like CoSe2@NC nanorods exhibit superior activity towards the ORR (E1/2 = 0.83 V) and OER (eta = 340 mV @10 mA cm-2) in a 0.1 mol L-1 KOH solution,"Normal,only alkaline.",13,0,0,0,C,Co,N,Se,None,None,None,None,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,10.1002/aenm.201903003,Peoples R China,Wenzhou Univ,ADVANCED ENERGY MATERIALS,29.698,12/18/2019 0:00,47,0.89,"Benefiting from these attributes, the hybrid catalyst outperforms the commercial noble-metal benchmarks with a higher half-wave potential of 0.890 V for oxygen reduction reaction and lower overpotential of 308 mV at 10 mA cm(-2) for the oxygen evolution reaction in alkaline media","Normal,only alkaline.",13,0,0,0,C,O,Fe,Ni,None,None,None,None,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1016/j.ensm.2019.12.043,Germany,Tech Univ Dresden,ENERGY STORAGE MATERIALS,20.831,3/19/2020 0:00,54,0.9,"In alkaline electrolyte, the as-built NP-Co3O4/CC manifests an extremely high oxygen reduction reaction (ORR) half-wave potential of similar to 0.9 V and a decreased oxygen evolution reaction (OER) overpotential of 330 mV at 10 mA cm(-2), displaying a record low potential gap of 0.66 V","Normal,only alkaline.",13,0,0,0,C,Co,N,O,None,None,None,None,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1016/j.cej.2021.130559,Peoples R China,Zhejiang Normal Univ,CHEMICAL ENGINEERING JOURNAL,16.744,12/18/2021 0:00,7,0.9,"The resulting FeCo-NCNTs exhibited outstanding catalytic property for oxygen reduction reaction (ORR, E-1/2 = 0.90 V) and oxygen evolution reaction (OER, 320 mV of overpotential at 10 mA cm(-2)) in alkaline surroundings","Normal,only alkaline.",13,0,0,0,Fe,Co,N,C,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1002/celc.202001475,Peoples R China,Soochow Univ,CHEMELECTROCHEM,4.782,1/12/2021 0:00,2,0.82,The obtained NiFeMo@N-rGO bifunctional catalyst demonstrates a comparable catalytic reactivity when compared to precious metal catalysts in alkaline electrolytes regarding ORR/OER performance (ORR: half-wave potential of 0.82 V; OER: overpotential of 330 mV; E: 0.73 V at 10 mA cm(-2)),"Normal,only alkaline.",13,0,0,0,Fe,Mo,Ni,N,C,O,None,None,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1021/acsnano.7b09064,Peoples R China,City Univ Hong Kong,ACS NANO,18.027,12/28/2018 0:00,266,0.86,"Herein, we present a strategy via single-site dispersion of an Fe-N-x, species on a two-dimensional (2D) highly graphitic porous nitrogen-doped carbon layer to implement superior catalytic activity toward ORR/OER (with a half-wave potential of 0.86 V for ORR and an overpotential of 390 mV at 10 mA.cm(-2) for OER) in an alkaline medium","Normal,only alkaline.",13,0,0,0,C,N,Fe,None,None,None,None,None,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/d0nj06196d,Peoples R China,Jiangsu Normal Univ,NEW JOURNAL OF CHEMISTRY,3.925,3/8/2021 0:00,1,0.81,"As a result, the hybrid PNC@CoNC displays a positive half-wave potential of 0.81 V towards oxygen reduction and a low overpotential of 490 mV at 10 mA cm(-2) towards oxygen evolution in alkaline electrolytes, as well as excellent electrochemical stability","Normal,only alkaline.",13,0,0,0,C,Co,N,None,None,None,None,None,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,10.15541/jim20180260,Peoples R China,City Univ Hong Kong,JOURNAL OF INORGANIC MATERIALS,1.292,4/2/2019 0:00,5,0.83,The catalyst shows 0.83 V half-wave potentials for oxygen reduction reaction (ORR) in 0.1 mol/L KOH solution and 420 mV over-potential for oxygen evolution reaction (OER) at 10 mA/cm(2) in 1 mol/L KOH solution,"Normal,only alkaline.",13,0,0,1,C,Fe,None,None,None,None,None,None,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/d2dt02132c,Peoples R China,Minist Educ,DALTON TRANSACTIONS,4.569,9/11/2022 0:00,0,0.891,"As a result, FeCo/N-CNTs-800 exhibits remarkable ORR (with a half-wave potential of 0.891 V in 0.1 M KOH) and OER (with an overpotential of 359 mV to deliver 10 mA cm(-2) in 1 M KOH) performance, respectively","Normal,only alkaline.",13,0,0,1,C,Co,Fe,N,None,None,None,None,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,10.1039/d2ta00949h,Peoples R China,Zhejiang Sci Tech Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,4/19/2022 0:00,3,0.811,"It exhibits superior bifunctional catalytic activity towards the OER (eta = 292 mV@10 mA cm(-2)) and ORR (E-1/2 = 0.811 V), with a Delta E as low as 0.711 V in 0.1 M KOH electrolyte, outperforming most of the ones previously reported in the literature","Normal,only alkaline.",13,0,0,0,C,N,Ni,Fe,Se,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1007/s40820-020-00456-8,Peoples R China,Beijing Univ Chem Technol,NANO-MICRO LETTERS,23.655,6/4/2020,42,0.92,"Electrochemical measurements revealed that the Fe-NSC sample exhibited significantly enhanced oxygen reduction reaction performance compared to the S-free Fe-NC material (termed as Fe-NC), showing an excellent onset potential of 1.09 V and half-wave potential of 0.92 V in 0.1 M KOH","Normal,only alkaline.",13,1,1,0,Fe,N,C,S,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/ppsc.201700404,Peoples R China,Beihang Univ,PARTICLE & PARTICLE SYSTEMS CHARACTERIZATION,3.467,12/28/2018,5,0.852,"This electrocatalyst exhibits excellent ORR activity (onset potential of 0.976 V vs reversible hydrogen electrode (RHE) and half-wave potential of 0.852 V vs RHE), higher than that of commercial Pt/C (20 wt%) in an alkaline media, and shows a good activity in an acidic media as well","Normal,acid and alkaline.",13,0,0,0,Fe,N,C,None,None,None,None,None,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/celc.201801541,Peoples R China,Xiangtan Univ,CHEMELECTROCHEM,4.782,2/27/2019,8,0.843,"Due to the synergistic effects, the N/C-900 material shows outstanding ORR electrocatalytic activity and stability in alkaline media with an onset potential of 0.969 V (vs RHE), a half-wave potential of 0.843 V (vs RHE), a limited current density of 5.05 mA cm(-2), and a 3 mV negative shift of half-wave potential after 3000 cycles","Normal,only alkaline.",13,0,1,0,C,N,None,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1007/s11705-021-2104-4,Peoples R China,Liaocheng Univ,FRONTIERS OF CHEMICAL SCIENCE AND ENGINEERING,4.803,11/8/2021,5,0.8,"The resulting Co@NC-0.86 exhibits a superb electrocatalytic activity for the oxygen reduction reaction in an alkaline electrolyte in terms of the onset potential (0.90 V), halfwave potential (0.80 V) and the limiting current density (4.84 mA.cm(-2)), and a high selectivity, as well as a strong methanol tolerance and superior durability, these results are comparable to those of the Pt/C catalyst","Normal,only alkaline.",13,0,1,0,C,Co,N,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/c6ee01297c,Singapore,Nanyang Technol Univ,ENERGY & ENVIRONMENTAL SCIENCE,39.714,1/1/2016,183,0.837,Co-3(PO4)(2)C-N/rGOA exhibits not only a comparable onset potential and half-wave potential but also superior stability to the commercial Pt/C catalyst for the ORR in alkaline solutions (0.1 and 1.0 M KOH),"Normal,only alkaline.",13,1,0,1,Co,N,P,O,C,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.ijhydene.2021.11.146,Peoples R China,Xian Univ Sci & Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2/10/2022,2,0.84,"Because of these synergistic advantages, the Co-CNTs@NCF900 exhibits excellent ORR catalytic activity in terms of a high onset potential of 0.96 V and a half-wave potential of 0.84 V in alkaline electrolyte, outperforming the commercial Pt/C","Normal,only alkaline.",13,0,1,0,C,Co,N,None,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1016/j.jelechem.2022.116326,Peoples R China,Xinjiang Univ,JOURNAL OF ELECTROANALYTICAL CHEMISTRY,4.598,6/10/2022,0,0.83,"The Fe-NC/NG composite exhibits the onset potential of 0.91 V, a half-wave potential (E1/2 = 0.83 V), low Tafel slope and four-electron selectivity (n = 3.99) in alkaline solution","Normal,only alkaline.",13,0,1,0,C,Fe,N,None,None,None,None,None,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acs.nanolett.0c02677,Peoples R China,Tsinghua Univ,NANO LETTERS,12.262,9/8/2020,109,0.898,"The optimal Cu1+-SA/NC(meso)-7 catalyst with highly accessible Cu1+ sites exhibits superior ORR activity in alkaline media with a half-wave potential (E-1(/)2) of 0.898 V vs RHE, significantly exceeding the commercial Pt/C, along with high durability and enhanced methanol tolerance","Normal,only alkaline.",13,0,0,0,C,Cu,N,None,None,None,None,None,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2018.01.151,Peoples R China,Jiangsu Normal Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,12/28/2018,37,0.84,"As a result, the obtained catalyst shows a desirable ORR activity in alkaline medium (half-wave potential of 0.84 V and kinetic mass activity at 0.8 V of 24.95 A g(-1)), high selectivity (electron transfer number >3.92), excellent long term durability (only 16 mV negative shift of half-wave potential after 5000 potential cycles in O-2-saturated 0.1 M KOH) and good tolerance to methanol","Normal,only alkaline.",13,0,1,1,Fe,N,C,None,None,None,None,None,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
